Time(sec),CellId,BwpId,IMSI,pathLoss(dB)
37.3779,1,0,17,-96.4311
37.3799,1,0,10,-104.326
37.3809,7,0,18,-89.9697
37.3819,5,0,12,-98.3201
37.3859,5,0,15,-98.1773
37.3909,7,0,4,-73.8422
37.3949,1,0,19,-100.965
37.3969,5,0,8,-113.667
37.3999,7,0,9,-120.226
37.4129,7,0,13,-85.4069
37.4139,3,0,5,-77.9514
37.4139,1,0,16,-102.535
37.4219,1,0,20,-97.7713
37.4219,7,0,6,-112.349
37.4239,3,0,11,-105.115
37.4239,5,0,2,-79.998
37.4309,3,0,7,-113.733
37.4389,5,0,1,-101.859
37.4429,7,0,14,-82.5657
37.4509,7,0,3,-113.333
37.4579,1,0,17,-96.0184
37.4599,1,0,10,-103.794
37.4609,7,0,18,-89.8318
37.4619,5,0,12,-99.3668
37.4659,5,0,15,-97.9494
37.4709,7,0,4,-73.834
37.4749,1,0,19,-101.006
37.4769,5,0,8,-113.195
37.4799,7,0,9,-120.514
37.4929,7,0,13,-85.3237
37.4939,3,0,5,-77.4363
37.4939,1,0,16,-101.672
37.5019,1,0,20,-97.0936
37.5019,7,0,6,-111.815
37.5039,3,0,11,-105.221
37.5039,5,0,2,-80.8375
37.5109,3,0,7,-112.973
37.5189,5,0,1,-101.427
37.5229,7,0,14,-82.7759
37.5309,7,0,3,-113.709
37.5379,1,0,17,-95.8546
37.5399,1,0,10,-102.979
37.5409,7,0,18,-90.3321
37.5419,5,0,12,-98.7947
37.5459,5,0,15,-98.0742
37.5509,7,0,4,-73.5626
37.5549,1,0,19,-101.326
37.5569,5,0,8,-112.848
37.5599,7,0,9,-120.175
37.5729,7,0,13,-85.6295
37.5739,3,0,5,-77.6695
37.5739,1,0,16,-101.892
37.5819,1,0,20,-96.7766
37.5819,7,0,6,-111.716
37.5839,3,0,11,-104.271
37.5839,5,0,2,-81.3401
37.5909,3,0,7,-112.833
37.5989,5,0,1,-101.604
37.6029,7,0,14,-83.0256
37.6109,7,0,3,-113.773
37.6179,1,0,17,-95.5114
37.6199,1,0,10,-102.947
37.6209,7,0,18,-90.5167
37.6219,5,0,12,-99.5785
37.6259,5,0,15,-97.8822
37.6309,7,0,4,-74.3264
37.6349,1,0,19,-101.35
37.6369,5,0,8,-112.882
37.6399,7,0,9,-120.637
37.6529,7,0,13,-85.1451
37.6539,3,0,5,-78.0844
37.6539,1,0,16,-101.684
37.6619,1,0,20,-96.3939
37.6619,7,0,6,-111.584
37.6639,3,0,11,-104.541
37.6639,5,0,2,-80.7947
37.6709,3,0,7,-113.578
37.6789,5,0,1,-100.457
37.6829,7,0,14,-83.4847
37.6909,7,0,3,-113.831
37.6979,1,0,17,-95.3493
37.6999,1,0,10,-103.273
37.7009,7,0,18,-90.0486
37.7019,5,0,12,-99.8789
37.7059,5,0,15,-97.5958
37.7109,7,0,4,-73.9728
37.7149,1,0,19,-101.293
37.7169,5,0,8,-112.03
37.7199,7,0,9,-120.54
37.7329,7,0,13,-85.4233
37.7339,3,0,5,-78.5776
37.7339,1,0,16,-102.687
37.7419,1,0,20,-96.6683
37.7419,7,0,6,-111.581
37.7439,3,0,11,-104.713
37.7439,5,0,2,-80.4651
37.7509,3,0,7,-113.577
37.7589,5,0,1,-99.7769
37.7629,7,0,14,-83.9815
37.7709,7,0,3,-114.1
37.7779,1,0,17,-95.8914
37.7799,1,0,10,-103.122
37.7809,7,0,18,-89.9064
37.7819,5,0,12,-100.662
37.7859,5,0,15,-97.2419
37.7909,7,0,4,-74.1644
37.7949,1,0,19,-101.047
37.7969,5,0,8,-111.305
37.7999,7,0,9,-121.012
37.8129,7,0,13,-85.4821
37.8139,3,0,5,-78.4799
37.8139,1,0,16,-102.623
37.8219,1,0,20,-96.4446
37.8219,7,0,6,-111.577
37.8239,3,0,11,-104.415
37.8239,5,0,2,-80.0403
37.8309,3,0,7,-114.058
37.8389,5,0,1,-99.2066
37.8429,7,0,14,-83.5843
37.8509,7,0,3,-113.735
37.8579,1,0,17,-95.6107
37.8599,1,0,10,-102.44
37.8609,7,0,18,-90.3381
37.8619,5,0,12,-100.533
37.8659,5,0,15,-96.9327
37.8709,7,0,4,-74.2855
37.8749,1,0,19,-101.443
37.8769,5,0,8,-111.351
37.8799,7,0,9,-121.084
37.8929,7,0,13,-85.3
37.8939,3,0,5,-78.4327
37.8939,1,0,16,-103.026
37.9019,1,0,20,-96.1488
37.9019,7,0,6,-110.98
37.9039,3,0,11,-104.533
37.9039,5,0,2,-80.3749
37.9109,3,0,7,-114.663
37.9189,5,0,1,-97.9465
37.9229,7,0,14,-83.1362
37.9309,7,0,3,-114.809
37.9379,1,0,17,-95.6201
37.9399,1,0,10,-102.556
37.9409,7,0,18,-90.2968
37.9419,5,0,12,-101.207
37.9459,5,0,15,-96.6807
37.9509,7,0,4,-73.9427
37.9549,1,0,19,-101.385
37.9569,5,0,8,-110.634
37.9599,7,0,9,-121.39
37.9729,7,0,13,-85.154
37.9739,3,0,5,-77.6665
37.9739,1,0,16,-103.221
37.9819,1,0,20,-97.2382
37.9819,7,0,6,-110.919
37.9839,3,0,11,-104.668
37.9839,5,0,2,-80.4273
37.9909,3,0,7,-114.907
37.9989,5,0,1,-98.2474
38.0029,7,0,14,-82.9228
38.0109,7,0,3,-114.487
38.0179,1,0,17,-95.1459
38.0199,1,0,10,-102.916
38.0209,7,0,18,-90.3994
38.0219,5,0,12,-101.636
38.0259,5,0,15,-96.494
38.0309,7,0,4,-73.6645
38.0349,1,0,19,-100.285
38.0369,5,0,8,-111.934
38.0399,7,0,9,-122.108
38.0529,7,0,13,-85.1111
38.0539,3,0,5,-77.5397
38.0539,1,0,16,-103.897
38.0619,1,0,20,-97.9344
38.0619,7,0,6,-111.254
38.0639,3,0,11,-104.802
38.0639,5,0,2,-80.3634
38.0709,3,0,7,-114.93
38.0789,5,0,1,-98.28
38.0829,7,0,14,-83.8205
38.0909,7,0,3,-114.709
38.0979,1,0,17,-94.4844
38.0999,1,0,10,-102.381
38.1009,7,0,18,-90.6067
38.1019,5,0,12,-101.809
38.1059,5,0,15,-95.5308
38.1109,7,0,4,-73.7328
38.1149,1,0,19,-99.4044
38.1169,5,0,8,-111.634
38.1199,7,0,9,-122.475
38.1329,7,0,13,-85.6745
38.1339,3,0,5,-77.5605
38.1339,1,0,16,-103.726
38.1419,1,0,20,-98.5841
38.1419,7,0,6,-110.633
38.1439,3,0,11,-103.426
38.1439,5,0,2,-80.7053
38.1509,3,0,7,-114.316
38.1589,5,0,1,-99.166
38.1629,7,0,14,-83.7757
38.1709,7,0,3,-115.223
38.1779,1,0,17,-94.4575
38.1799,1,0,10,-102.328
38.1809,7,0,18,-90.7364
38.1819,5,0,12,-101.603
38.1859,5,0,15,-94.7669
38.1909,7,0,4,-73.6533
38.1949,1,0,19,-99.35
38.1969,5,0,8,-111.474
38.1999,7,0,9,-122.204
38.2129,7,0,13,-85.9799
38.2139,3,0,5,-77.5463
38.2139,1,0,16,-103.355
38.2219,1,0,20,-99.4552
38.2219,7,0,6,-110.563
38.2239,3,0,11,-103.08
38.2239,5,0,2,-80.8901
38.2309,3,0,7,-114.913
38.2389,5,0,1,-98.4003
38.2429,7,0,14,-83.7632
38.2509,7,0,3,-115.596
38.2579,1,0,17,-94.4548
38.2599,1,0,10,-102.338
38.2609,7,0,18,-91.6753
38.2619,5,0,12,-102.095
38.2659,5,0,15,-94.6808
38.2709,7,0,4,-73.2456
38.2749,1,0,19,-99.1474
38.2769,5,0,8,-111.386
38.2799,7,0,9,-122.133
38.2929,7,0,13,-86.3512
38.2939,3,0,5,-77.2854
38.2939,1,0,16,-103.372
38.3019,1,0,20,-99.4835
38.3019,7,0,6,-110.802
38.3039,3,0,11,-103.527
38.3039,5,0,2,-80.7811
38.3109,3,0,7,-114.932
38.3189,5,0,1,-97.6806
38.3229,7,0,14,-83.8785
38.3309,7,0,3,-116.402
38.3379,1,0,17,-94.2657
38.3399,1,0,10,-102.334
38.3409,7,0,18,-91.7191
38.3419,5,0,12,-102.152
38.3459,5,0,15,-94.5856
38.3509,7,0,4,-72.9984
38.3549,1,0,19,-99.2008
38.3569,5,0,8,-111.12
38.3599,7,0,9,-122.362
38.3729,7,0,13,-86.2454
38.3739,3,0,5,-77.7179
38.3739,1,0,16,-102.901
38.3819,1,0,20,-99.0854
38.3819,7,0,6,-110.814
38.3839,3,0,11,-102.993
38.3839,5,0,2,-81.5684
38.3909,3,0,7,-115.317
38.3989,5,0,1,-97.5879
38.4029,7,0,14,-84.2353
38.4109,7,0,3,-116.279
38.4179,1,0,17,-94.2041
38.4199,1,0,10,-102.904
38.4209,7,0,18,-91.9222
38.4219,5,0,12,-102.882
38.4259,5,0,15,-94.5637
38.4309,7,0,4,-73.2082
38.4349,1,0,19,-99.3303
38.4369,5,0,8,-111.248
38.4399,7,0,9,-122.373
38.4529,7,0,13,-85.7533
38.4539,3,0,5,-77.0185
38.4539,1,0,16,-101.676
38.4619,1,0,20,-98.3925
38.4619,7,0,6,-111.688
38.4639,3,0,11,-102.365
38.4639,5,0,2,-81.6309
38.4709,3,0,7,-115.304
38.4789,5,0,1,-97.7768
38.4829,7,0,14,-84.8891
38.4909,7,0,3,-116.735
38.4979,1,0,17,-93.8573
38.4999,1,0,10,-102.01
38.5009,7,0,18,-92.2967
38.5019,5,0,12,-103.526
38.5059,5,0,15,-93.5155
38.5109,7,0,4,-73.953
38.5149,1,0,19,-100.251
38.5169,5,0,8,-111.271
38.5199,7,0,9,-122.054
38.5329,7,0,13,-86.1954
38.5339,3,0,5,-76.177
38.5339,1,0,16,-101.233
38.5419,1,0,20,-98.5705
38.5419,7,0,6,-111.943
38.5439,3,0,11,-102.691
38.5439,5,0,2,-81.8968
38.5509,3,0,7,-114.887
38.5589,5,0,1,-97.7293
38.5629,7,0,14,-84.2611
38.5709,7,0,3,-116.965
38.5779,1,0,17,-92.8313
38.5799,1,0,10,-101.874
38.5809,7,0,18,-91.8809
38.5819,5,0,12,-103.099
38.5859,5,0,15,-92.7693
38.5909,7,0,4,-74.3382
38.5949,1,0,19,-100.131
38.5969,5,0,8,-112.087
38.5999,7,0,9,-121.678
38.6129,7,0,13,-85.8231
38.6139,3,0,5,-76.3258
38.6139,1,0,16,-100.598
38.6219,1,0,20,-98.4449
38.6219,7,0,6,-112.176
38.6239,3,0,11,-102.611
38.6239,5,0,2,-81.4983
38.6309,3,0,7,-114.71
38.6389,5,0,1,-98.083
38.6429,7,0,14,-84.1075
38.6509,7,0,3,-116.691
38.6579,1,0,17,-92.1577
38.6599,1,0,10,-102.269
38.6609,7,0,18,-91.6846
38.6619,5,0,12,-102.571
38.6659,5,0,15,-92.4043
38.6709,7,0,4,-74.594
38.6749,1,0,19,-100.581
38.6769,5,0,8,-112.523
38.6799,7,0,9,-121.675
38.6929,7,0,13,-85.982
38.6939,3,0,5,-76.4994
38.6939,1,0,16,-100.402
38.7019,1,0,20,-99.474
38.7019,7,0,6,-111.316
38.7039,3,0,11,-102.981
38.7039,5,0,2,-81.5014
38.7109,3,0,7,-115.302
38.7189,5,0,1,-98.0927
38.7229,7,0,14,-83.6795
38.7309,7,0,3,-116.4
38.7379,1,0,17,-92.1566
38.7399,1,0,10,-102
38.7409,7,0,18,-91.975
38.7419,5,0,12,-102.759
38.7459,5,0,15,-91.9248
38.7509,7,0,4,-75.2211
38.7549,1,0,19,-100.871
38.7569,5,0,8,-112.27
38.7599,7,0,9,-121.597
38.7729,7,0,13,-85.6995
38.7739,3,0,5,-76.289
38.7739,1,0,16,-100.05
38.7819,1,0,20,-99.4916
38.7819,7,0,6,-110.487
38.7839,3,0,11,-102.741
38.7839,5,0,2,-81.8895
38.7909,3,0,7,-115.108
38.7989,5,0,1,-97.9644
38.8029,7,0,14,-83.3553
38.8109,7,0,3,-116.563
38.8179,1,0,17,-91.2851
38.8199,1,0,10,-102.101
38.8209,7,0,18,-91.9765
38.8219,5,0,12,-102.739
38.8259,5,0,15,-91.5853
38.8309,7,0,4,-75.358
38.8349,1,0,19,-101.097
38.8369,5,0,8,-110.992
38.8399,7,0,9,-122.437
38.8529,7,0,13,-86.112
38.8539,3,0,5,-75.3506
38.8539,1,0,16,-100.522
38.8619,1,0,20,-99.5301
38.8619,7,0,6,-110.496
38.8639,3,0,11,-103.32
38.8639,5,0,2,-81.5002
38.8709,3,0,7,-114.776
38.8789,5,0,1,-98.1848
38.8829,7,0,14,-83.1009
38.8909,7,0,3,-117.071
38.8979,1,0,17,-91.5008
38.8999,1,0,10,-102.416
38.9009,7,0,18,-91.7888
38.9019,5,0,12,-103.012
38.9059,5,0,15,-91.0357
38.9109,7,0,4,-75.6728
38.9149,1,0,19,-100.977
38.9169,5,0,8,-110.418
38.9199,7,0,9,-122.497
38.9329,7,0,13,-86.4833
38.9339,3,0,5,-74.8757
38.9339,1,0,16,-99.8605
38.9419,1,0,20,-99.6502
38.9419,7,0,6,-110.594
38.9439,3,0,11,-103.541
38.9439,5,0,2,-82.2764
38.9509,3,0,7,-114.523
38.9589,5,0,1,-99.2325
38.9629,7,0,14,-82.6566
38.9709,7,0,3,-117.06
38.9779,1,0,17,-92.176
38.9799,1,0,10,-101.714
38.9809,7,0,18,-91.8808
38.9819,5,0,12,-102.513
38.9859,5,0,15,-90.3534
38.9909,7,0,4,-75.2473
38.9949,1,0,19,-101.557
38.9969,5,0,8,-110.21
38.9999,7,0,9,-122.815
39.0129,7,0,13,-87.1104
39.0139,3,0,5,-74.9455
39.0139,1,0,16,-99.6721
39.0219,1,0,20,-98.7563
39.0219,7,0,6,-110.181
39.0239,3,0,11,-104.106
39.0239,5,0,2,-82.3252
39.0309,3,0,7,-114.051
39.0389,5,0,1,-99.2259
39.0429,7,0,14,-82.9443
39.0509,7,0,3,-116.493
39.0579,1,0,17,-91.8682
39.0599,1,0,10,-101.819
39.0609,7,0,18,-91.8062
39.0619,5,0,12,-102.962
39.0659,5,0,15,-89.9154
39.0709,7,0,4,-75.8531
39.0749,1,0,19,-100.784
39.0769,5,0,8,-109.96
39.0799,7,0,9,-122.49
39.0929,7,0,13,-87.9697
39.0939,3,0,5,-75.4745
39.0939,1,0,16,-100.928
39.1019,1,0,20,-98.6575
39.1019,7,0,6,-109.267
39.1039,3,0,11,-103.802
39.1039,5,0,2,-82.281
39.1109,3,0,7,-113.874
39.1189,5,0,1,-99.5762
39.1229,7,0,14,-83.4482
39.1309,7,0,3,-116.195
39.1379,1,0,17,-91.6349
39.1399,1,0,10,-102.187
39.1409,7,0,18,-92.3166
39.1419,5,0,12,-102.872
39.1459,5,0,15,-90.9279
39.1509,7,0,4,-76.0028
39.1549,1,0,19,-101.212
39.1569,5,0,8,-109.694
39.1599,7,0,9,-123.57
39.1729,7,0,13,-88.0706
39.1739,3,0,5,-74.8684
39.1739,1,0,16,-100.526
39.1819,1,0,20,-99.1554
39.1819,7,0,6,-109.601
39.1839,3,0,11,-104.279
39.1839,5,0,2,-82.2429
39.1909,3,0,7,-114.037
39.1989,5,0,1,-100.001
39.2029,7,0,14,-82.8791
39.2109,7,0,3,-116.309
39.2179,1,0,17,-92.4849
39.2199,1,0,10,-103.461
39.2209,7,0,18,-92.9266
39.2219,5,0,12,-103.342
39.2259,5,0,15,-90.9847
39.2309,7,0,4,-76.1638
39.2349,1,0,19,-101.076
39.2369,5,0,8,-109.581
39.2399,7,0,9,-124.281
39.2529,7,0,13,-88.0645
39.2539,3,0,5,-75.5913
39.2539,1,0,16,-99.3744
39.2619,1,0,20,-99.5255
39.2619,7,0,6,-109.304
39.2639,3,0,11,-105.115
39.2639,5,0,2,-81.8009
39.2709,3,0,7,-113.896
39.2789,5,0,1,-99.6068
39.2829,7,0,14,-82.3107
39.2909,7,0,3,-115.244
39.2979,1,0,17,-92.4019
39.2999,1,0,10,-103.286
39.3009,7,0,18,-93.3652
39.3019,5,0,12,-102.535
39.3059,5,0,15,-91.59
39.3109,7,0,4,-75.9588
39.3149,1,0,19,-100.741
39.3169,5,0,8,-109.571
39.3199,7,0,9,-124.37
39.3329,7,0,13,-88.3403
39.3339,3,0,5,-75.8768
39.3339,1,0,16,-98.3446
39.3419,1,0,20,-99.648
39.3419,7,0,6,-109.82
39.3439,3,0,11,-105.123
39.3439,5,0,2,-81.9585
39.3509,3,0,7,-114.238
39.3589,5,0,1,-99.3104
39.3629,7,0,14,-81.8294
39.3709,7,0,3,-114.881
39.3779,1,0,17,-93.0498
39.3799,1,0,10,-103.096
39.3809,7,0,18,-92.9573
39.3819,5,0,12,-102.667
39.3859,5,0,15,-91.7381
39.3909,7,0,4,-75.7862
39.3949,1,0,19,-100.825
39.3969,5,0,8,-109.894
39.3999,7,0,9,-123.97
39.4129,7,0,13,-88.1297
39.4139,3,0,5,-75.8695
39.4139,1,0,16,-97.7742
39.4219,1,0,20,-100.717
39.4219,7,0,6,-109.721
39.4239,3,0,11,-105.279
39.4239,5,0,2,-81.2964
39.4309,3,0,7,-114.507
39.4389,5,0,1,-98.9725
39.4429,7,0,14,-82.3627
39.4509,7,0,3,-115.189
39.4579,1,0,17,-93.1443
39.4599,1,0,10,-103.46
39.4609,7,0,18,-92.5364
39.4619,5,0,12,-102.275
39.4659,5,0,15,-91.9761
39.4709,7,0,4,-75.8678
39.4749,1,0,19,-100.022
39.4769,5,0,8,-110.872
39.4799,7,0,9,-123.821
39.4929,7,0,13,-88.7671
39.4939,3,0,5,-75.6635
39.4939,1,0,16,-97.4284
39.5019,1,0,20,-101.646
39.5019,7,0,6,-109.55
39.5039,3,0,11,-105.134
39.5039,5,0,2,-81.1685
39.5109,3,0,7,-114.593
39.5189,5,0,1,-98.9182
39.5229,7,0,14,-82.0562
39.5309,7,0,3,-114.805
39.5379,1,0,17,-93.5628
39.5399,1,0,10,-102.571
39.5409,7,0,18,-92.9067
39.5419,5,0,12,-101.415
39.5459,5,0,15,-91.4502
39.5509,7,0,4,-75.9542
39.5549,1,0,19,-99.8306
39.5569,5,0,8,-112.083
39.5599,7,0,9,-124.561
39.5729,7,0,13,-88.5334
39.5739,3,0,5,-74.6529
39.5739,1,0,16,-98.0501
39.5819,1,0,20,-101.651
39.5819,7,0,6,-109.59
39.5839,3,0,11,-105.168
39.5839,5,0,2,-81.1283
39.5909,3,0,7,-115.269
39.5989,5,0,1,-99.188
39.6029,7,0,14,-82.7055
39.6109,7,0,3,-114.46
39.6179,1,0,17,-93.8097
39.6199,1,0,10,-101.776
39.6209,7,0,18,-93.089
39.6219,5,0,12,-102.666
39.6259,5,0,15,-91.8596
39.6309,7,0,4,-75.6445
39.6349,1,0,19,-99.6943
39.6369,5,0,8,-112.245
39.6399,7,0,9,-123.94
39.6529,7,0,13,-88.1552
39.6539,3,0,5,-74.5473
39.6539,1,0,16,-97.6729
39.6619,1,0,20,-101.727
39.6619,7,0,6,-109.353
39.6639,3,0,11,-105.607
39.6639,5,0,2,-81.1713
39.6709,3,0,7,-115.585
39.6789,5,0,1,-99.1961
39.6829,7,0,14,-82.7187
39.6909,7,0,3,-114.593
39.6979,1,0,17,-94.3527
39.6999,1,0,10,-100.682
39.7009,7,0,18,-93.0262
39.7019,5,0,12,-101.912
39.7059,5,0,15,-91.4535
39.7109,7,0,4,-75.9352
39.7149,1,0,19,-98.8731
39.7169,5,0,8,-112.238
39.7199,7,0,9,-123.836
39.7329,7,0,13,-88.1973
39.7339,3,0,5,-74.1846
39.7339,1,0,16,-97.6648
39.7419,1,0,20,-101.894
39.7419,7,0,6,-109.269
39.7439,3,0,11,-105.655
39.7439,5,0,2,-81.8966
39.7509,3,0,7,-115.024
39.7589,5,0,1,-99.585
39.7629,7,0,14,-82.867
39.7709,7,0,3,-113.839
39.7779,1,0,17,-95.1798
39.7799,1,0,10,-100.455
39.7809,7,0,18,-92.5757
39.7819,5,0,12,-102.176
39.7859,5,0,15,-90.8298
39.7909,7,0,4,-76.5066
39.7949,1,0,19,-99.8261
39.7969,5,0,8,-112.078
39.7999,7,0,9,-124.442
39.8129,7,0,13,-88.4573
39.8139,3,0,5,-74.0442
39.8139,1,0,16,-97.9384
39.8219,1,0,20,-101.891
39.8219,7,0,6,-108.96
39.8239,3,0,11,-105.449
39.8239,5,0,2,-81.5709
39.8309,3,0,7,-115.317
39.8389,5,0,1,-100.598
39.8429,7,0,14,-82.6446
39.8509,7,0,3,-113.988
39.8579,1,0,17,-95.0803
39.8599,1,0,10,-100.307
39.8609,7,0,18,-92.8864
39.8619,5,0,12,-101.051
39.8659,5,0,15,-90.5875
39.8709,7,0,4,-76.7127
39.8749,1,0,19,-100.317
39.8769,5,0,8,-111.302
39.8799,7,0,9,-124.127
39.8929,7,0,13,-88.7904
39.8939,3,0,5,-74.15
39.8939,1,0,16,-97.7369
39.9019,1,0,20,-101.991
39.9019,7,0,6,-108.782
39.9039,3,0,11,-103.982
39.9039,5,0,2,-82.1814
39.9109,3,0,7,-114.301
39.9189,5,0,1,-101.389
39.9229,7,0,14,-82.7511
39.9309,7,0,3,-114.628
39.9379,1,0,17,-95.1083
39.9399,1,0,10,-100.014
39.9409,7,0,18,-92.6389
39.9419,5,0,12,-100.947
39.9459,5,0,15,-90.3462
39.9509,7,0,4,-76.7559
39.9549,1,0,19,-100.189
39.9569,5,0,8,-111.719
39.9599,7,0,9,-123.693
39.9729,7,0,13,-88.7034
39.9739,3,0,5,-73.9137
39.9739,1,0,16,-97.922
39.9819,1,0,20,-102.249
39.9819,7,0,6,-108.621
39.9839,3,0,11,-103.647
39.9839,5,0,2,-82.1923
39.9909,3,0,7,-115.316
39.9989,5,0,1,-101.272
40.0029,7,0,14,-82.5648
40.0109,7,0,3,-115.252
40.0179,1,0,17,-94.6321
40.0199,1,0,10,-100.991
40.0209,7,0,18,-92.2672
40.0219,5,0,12,-100.558
40.0259,5,0,15,-90.9036
40.0309,7,0,4,-76.6638
40.0349,1,0,19,-99.685
40.0369,5,0,8,-111.755
40.0399,7,0,9,-123.16
40.0529,7,0,13,-88.357
40.0539,3,0,5,-74.3665
40.0539,1,0,16,-98.281
40.0619,1,0,20,-103.205
40.0619,7,0,6,-108.675
40.0639,3,0,11,-103.661
40.0639,5,0,2,-81.6722
40.0709,3,0,7,-115.456
40.0789,5,0,1,-100.973
40.0829,7,0,14,-82.4088
40.0909,7,0,3,-116.102
40.0979,1,0,17,-94.3713
40.0999,1,0,10,-100.743
40.1009,7,0,18,-92.4796
40.1019,5,0,12,-100.347
40.1059,5,0,15,-91.1345
40.1109,7,0,4,-76.9237
40.1149,1,0,19,-99.1374
40.1169,5,0,8,-112.111
40.1199,7,0,9,-123.162
40.1329,7,0,13,-88.069
40.1339,3,0,5,-74.1103
40.1339,1,0,16,-97.9856
40.1419,1,0,20,-103.567
40.1419,7,0,6,-109.033
40.1439,3,0,11,-104.053
40.1439,5,0,2,-81.4202
40.1509,3,0,7,-115.271
40.1589,5,0,1,-101.308
40.1629,7,0,14,-82.5281
40.1709,7,0,3,-116.258
40.1779,1,0,17,-94.1199
40.1799,1,0,10,-100.726
40.1809,7,0,18,-92.2057
40.1819,5,0,12,-100.736
40.1859,5,0,15,-91.2852
40.1909,7,0,4,-76.9507
40.1949,1,0,19,-99.2445
40.1969,5,0,8,-112.005
40.1999,7,0,9,-122.895
40.2129,7,0,13,-87.9295
40.2139,3,0,5,-74.1342
40.2139,1,0,16,-97.7045
40.2219,1,0,20,-103.94
40.2219,7,0,6,-108.746
40.2239,3,0,11,-104.102
40.2239,5,0,2,-80.8531
40.2309,3,0,7,-115.148
40.2389,5,0,1,-100.45
40.2429,7,0,14,-82.0354
40.2509,7,0,3,-117.068
40.2579,1,0,17,-94.1925
40.2599,1,0,10,-100.469
40.2609,7,0,18,-91.8407
40.2619,5,0,12,-101.909
40.2659,5,0,15,-91.5811
40.2709,7,0,4,-76.6825
40.2749,1,0,19,-98.9076
40.2769,5,0,8,-111.737
40.2799,7,0,9,-123.458
40.2929,7,0,13,-87.5533
40.2939,3,0,5,-74.1203
40.2939,1,0,16,-97.0436
40.3019,1,0,20,-104.088
40.3019,7,0,6,-108.802
40.3039,3,0,11,-103.484
40.3039,5,0,2,-80.9511
40.3109,3,0,7,-115.575
40.3189,5,0,1,-101.023
40.3229,7,0,14,-82.1473
40.3309,7,0,3,-116.846
40.3379,1,0,17,-93.2016
40.3399,1,0,10,-99.9872
40.3409,7,0,18,-91.7493
40.3419,5,0,12,-101.182
40.3459,5,0,15,-91.6722
40.3509,7,0,4,-76.2447
40.3549,1,0,19,-98.8517
40.3569,5,0,8,-111.224
40.3599,7,0,9,-123.351
40.3729,7,0,13,-86.9476
40.3739,3,0,5,-74.1861
40.3739,1,0,16,-96.5032
40.3819,1,0,20,-105.171
40.3819,7,0,6,-108.974
40.3839,3,0,11,-104.122
40.3839,5,0,2,-81.1391
40.3909,3,0,7,-115.688
40.3989,5,0,1,-101.599
40.4029,7,0,14,-82.4534
40.4109,7,0,3,-117.279
40.4179,1,0,17,-93.322
40.4199,1,0,10,-101.219
40.4209,7,0,18,-91.7627
40.4219,5,0,12,-102.086
40.4259,5,0,15,-91.8001
40.4309,7,0,4,-75.5375
40.4349,1,0,19,-98.4945
40.4369,5,0,8,-111.37
40.4399,7,0,9,-123.702
40.4529,7,0,13,-87.1449
40.4539,3,0,5,-74.3677
40.4539,1,0,16,-95.9335
40.4619,1,0,20,-105.659
40.4619,7,0,6,-109.161
40.4639,3,0,11,-104.876
40.4639,5,0,2,-80.4962
40.4709,3,0,7,-115.755
40.4789,5,0,1,-100.983
40.4829,7,0,14,-83.0702
40.4909,7,0,3,-116.477
40.4979,1,0,17,-92.6486
40.4999,1,0,10,-100.77
40.5009,7,0,18,-91.7698
40.5019,5,0,12,-102.318
40.5059,5,0,15,-92.693
40.5109,7,0,4,-75.1854
40.5149,1,0,19,-98.2793
40.5169,5,0,8,-111.859
40.5199,7,0,9,-123.063
40.5329,7,0,13,-86.5009
40.5339,3,0,5,-74.221
40.5339,1,0,16,-96.0793
40.5419,1,0,20,-105.417
40.5419,7,0,6,-109.496
40.5439,3,0,11,-106.283
40.5439,5,0,2,-80.91
40.5509,3,0,7,-115.336
40.5589,5,0,1,-101.346
40.5629,7,0,14,-83.1511
40.5709,7,0,3,-116.81
40.5779,1,0,17,-92.8764
40.5799,1,0,10,-101.196
40.5809,7,0,18,-92.0469
40.5819,5,0,12,-101.315
40.5859,5,0,15,-92.333
40.5909,7,0,4,-74.2286
40.5949,1,0,19,-98.4576
40.5969,5,0,8,-111.072
40.5999,7,0,9,-122.921
40.6129,7,0,13,-86.4585
40.6139,3,0,5,-73.6919
40.6139,1,0,16,-96.6788
40.6219,1,0,20,-104.548
40.6219,7,0,6,-108.911
40.6239,3,0,11,-107.04
40.6239,5,0,2,-81.9588
40.6309,3,0,7,-115.767
40.6389,5,0,1,-102.195
40.6429,7,0,14,-83.2022
40.6509,7,0,3,-117.422
40.6579,1,0,17,-92.6434
40.6599,1,0,10,-100.895
40.6609,7,0,18,-92.4386
40.6619,5,0,12,-100.601
40.6659,5,0,15,-90.9448
40.6709,7,0,4,-74.6668
40.6749,1,0,19,-98.4474
40.6769,5,0,8,-110.939
40.6799,7,0,9,-122.848
40.6929,7,0,13,-86.2878
40.6939,3,0,5,-73.6808
40.6939,1,0,16,-96.6695
40.7019,1,0,20,-103.965
40.7019,7,0,6,-109.089
40.7039,3,0,11,-107.007
40.7039,5,0,2,-82.6161
40.7109,3,0,7,-116.071
40.7189,5,0,1,-101.907
40.7229,7,0,14,-82.9128
40.7309,7,0,3,-116.422
40.7379,1,0,17,-91.7033
40.7399,1,0,10,-100.761
40.7409,7,0,18,-92.3014
40.7419,5,0,12,-101.18
40.7459,5,0,15,-90.9229
40.7509,7,0,4,-74.6847
40.7549,1,0,19,-98.3909
40.7569,5,0,8,-110.533
