Time(sec),CellId,BwpId,IMSI,pathLoss(dB)
35.5509,7,0,4,-95.145
35.5549,1,0,19,-114.546
35.5569,5,0,8,-111.637
35.5599,7,0,9,-133.302
35.5729,7,0,13,-104.312
35.5739,3,0,5,-97.5352
35.5739,1,0,16,-123.002
35.5819,1,0,20,-117.115
35.5819,7,0,6,-131.436
35.5839,5,0,2,-100.083
35.5839,3,0,11,-115.771
35.5909,3,0,7,-130.251
35.5989,5,0,1,-127.537
35.6029,7,0,14,-102.151
35.6109,7,0,3,-127.276
35.6179,1,0,17,-120.663
35.6199,1,0,10,-135.265
35.6209,7,0,18,-108.318
35.6219,5,0,12,-129.312
35.6259,5,0,15,-115.923
35.6309,7,0,4,-95.1206
35.6349,1,0,19,-114.706
35.6369,5,0,8,-112.758
35.6399,7,0,9,-133.61
35.6529,7,0,13,-103.452
35.6539,3,0,5,-97.4818
35.6539,1,0,16,-123.092
35.6619,1,0,20,-117.589
35.6619,7,0,6,-131.76
35.6639,5,0,2,-100.783
35.6639,3,0,11,-115.948
35.6709,3,0,7,-130.17
35.6789,5,0,1,-126.977
35.6829,7,0,14,-101.89
35.6909,7,0,3,-127.634
35.6979,1,0,17,-119.655
35.6999,1,0,10,-133.597
35.7009,7,0,18,-108.736
35.7019,5,0,12,-130.236
35.7059,5,0,15,-116.196
35.7109,7,0,4,-95.3595
35.7149,1,0,19,-115.733
35.7169,5,0,8,-112.832
35.7199,7,0,9,-132.987
35.7329,7,0,13,-103.265
35.7339,3,0,5,-97.823
35.7339,1,0,16,-123.14
35.7419,1,0,20,-117.327
35.7419,7,0,6,-131.053
35.7439,5,0,2,-101.231
35.7439,3,0,11,-115.928
35.7509,3,0,7,-130.216
35.7589,5,0,1,-127.26
35.7629,7,0,14,-102.055
35.7709,7,0,3,-127.846
35.7779,1,0,17,-119.662
35.7799,1,0,10,-134.423
35.7809,7,0,18,-108.674
35.7819,5,0,12,-130.453
35.7859,5,0,15,-115.846
35.7909,7,0,4,-95.7316
35.7949,1,0,19,-115.417
35.7969,5,0,8,-111.504
35.7999,7,0,9,-133.7
35.8129,7,0,13,-103.182
35.8139,3,0,5,-97.4421
35.8139,1,0,16,-122.264
35.8219,1,0,20,-117.801
35.8219,7,0,6,-131.47
35.8239,5,0,2,-101.51
35.8239,3,0,11,-115.856
35.8309,3,0,7,-130.516
35.8389,5,0,1,-127.926
35.8429,7,0,14,-102.621
35.8509,7,0,3,-127.935
35.8579,1,0,17,-119.8
35.8599,1,0,10,-134.352
35.8609,7,0,18,-108.253
35.8619,5,0,12,-130.427
35.8659,5,0,15,-115.588
35.8709,7,0,4,-96.3423
35.8749,1,0,19,-114.789
35.8769,5,0,8,-111.391
35.8799,7,0,9,-133.085
35.8929,7,0,13,-102.811
35.8939,3,0,5,-96.8579
35.8939,1,0,16,-121.736
35.9019,1,0,20,-117.311
35.9019,7,0,6,-131.255
35.9039,5,0,2,-102.064
35.9039,3,0,11,-115.487
35.9109,3,0,7,-129.605
35.9189,5,0,1,-128.483
35.9229,7,0,14,-103.089
35.9309,7,0,3,-127.977
35.9379,1,0,17,-118.904
35.9399,1,0,10,-134.299
35.9409,7,0,18,-108.286
35.9419,5,0,12,-129.889
35.9459,5,0,15,-116.235
35.9509,7,0,4,-95.9563
35.9549,1,0,19,-114.016
35.9569,5,0,8,-111.542
35.9599,7,0,9,-133.166
35.9729,7,0,13,-102.847
35.9739,3,0,5,-97.5991
35.9739,1,0,16,-121.487
35.9819,1,0,20,-117.72
35.9819,7,0,6,-131.485
35.9839,5,0,2,-102.422
35.9839,3,0,11,-115.818
35.9909,3,0,7,-128.81
35.9989,5,0,1,-128.585
36.0029,7,0,14,-102.547
36.0109,7,0,3,-128.252
36.0179,1,0,17,-119.163
36.0199,1,0,10,-133.381
36.0209,7,0,18,-108.474
36.0219,5,0,12,-130.162
36.0259,5,0,15,-117.18
36.0309,7,0,4,-95.5078
36.0349,1,0,19,-114.002
36.0369,5,0,8,-110.941
36.0399,7,0,9,-132.733
36.0529,7,0,13,-102.54
36.0539,3,0,5,-98.2954
36.0539,1,0,16,-121.616
36.0619,1,0,20,-117.535
36.0619,7,0,6,-131.492
36.0639,5,0,2,-102.189
36.0639,3,0,11,-115.777
36.0709,3,0,7,-128.822
36.0789,5,0,1,-127.743
36.0829,7,0,14,-102.118
36.0909,7,0,3,-128.75
36.0979,1,0,17,-119.279
36.0999,1,0,10,-134.117
36.1009,7,0,18,-107.968
36.1019,5,0,12,-129.538
36.1059,5,0,15,-116.254
36.1109,7,0,4,-95.6066
36.1149,1,0,19,-113.495
36.1169,5,0,8,-111.24
36.1199,7,0,9,-132.413
36.1329,7,0,13,-103.093
36.1339,3,0,5,-98.2552
36.1339,1,0,16,-121.199
36.1419,1,0,20,-118.018
36.1419,7,0,6,-131.755
36.1439,5,0,2,-103.053
36.1439,3,0,11,-115.985
36.1509,3,0,7,-129.73
36.1589,5,0,1,-128.036
36.1629,7,0,14,-102.037
36.1709,7,0,3,-128.94
36.1779,1,0,17,-119.41
36.1799,1,0,10,-134.263
36.1809,7,0,18,-107.803
36.1819,5,0,12,-129.354
36.1859,5,0,15,-116.273
36.1909,7,0,4,-96.3342
36.1949,1,0,19,-114.21
36.1969,5,0,8,-111.805
36.1999,7,0,9,-132.407
36.2129,7,0,13,-103.33
36.2139,3,0,5,-98.8157
36.2139,1,0,16,-120.873
36.2219,1,0,20,-118.572
36.2219,7,0,6,-131.664
36.2239,5,0,2,-103.54
36.2239,3,0,11,-116.492
36.2309,3,0,7,-129.284
36.2389,5,0,1,-128.995
36.2429,7,0,14,-102.221
36.2509,7,0,3,-129.14
36.2579,1,0,17,-119.038
36.2599,1,0,10,-134.347
36.2609,7,0,18,-107.899
36.2619,5,0,12,-129.339
36.2659,5,0,15,-115.507
36.2709,7,0,4,-96.6303
36.2749,1,0,19,-113.96
36.2769,5,0,8,-112.274
36.2799,7,0,9,-132.25
36.2929,7,0,13,-102.961
36.2939,3,0,5,-99.2258
36.2939,1,0,16,-121.482
36.3019,1,0,20,-118.269
36.3019,7,0,6,-131.19
36.3039,5,0,2,-104.007
36.3039,3,0,11,-116.484
36.3109,3,0,7,-129.496
36.3189,5,0,1,-128.856
36.3229,7,0,14,-102.343
36.3309,7,0,3,-128.362
36.3379,1,0,17,-119.696
36.3399,1,0,10,-134.192
36.3409,7,0,18,-108.09
36.3419,5,0,12,-129.72
36.3459,5,0,15,-115.249
36.3509,7,0,4,-97.1963
36.3549,1,0,19,-114.338
36.3569,5,0,8,-113.377
36.3599,7,0,9,-131.933
36.3729,7,0,13,-103.125
36.3739,3,0,5,-99.1097
36.3739,1,0,16,-120.692
36.3819,1,0,20,-117.623
36.3819,7,0,6,-130.904
36.3839,5,0,2,-104.088
36.3839,3,0,11,-116.833
36.3909,3,0,7,-129.489
36.3989,5,0,1,-129.885
36.4029,7,0,14,-102.639
36.4109,7,0,3,-128.448
36.4179,1,0,17,-119.6
36.4199,1,0,10,-133.881
36.4209,7,0,18,-107.986
36.4219,5,0,12,-129.92
36.4259,5,0,15,-114.764
36.4309,7,0,4,-96.9674
36.4349,1,0,19,-114.064
36.4369,5,0,8,-114.109
36.4399,7,0,9,-131.686
36.4529,7,0,13,-103.402
36.4539,3,0,5,-98.7478
36.4539,1,0,16,-120.623
36.4619,1,0,20,-117.603
36.4619,7,0,6,-130.947
36.4639,5,0,2,-104.585
36.4639,3,0,11,-116.42
36.4709,3,0,7,-129.382
36.4789,5,0,1,-130.088
36.4829,7,0,14,-103.32
36.4909,7,0,3,-128.092
36.4979,1,0,17,-119.264
36.4999,1,0,10,-133.51
36.5009,7,0,18,-108.068
36.5019,5,0,12,-130.284
36.5059,5,0,15,-114.345
36.5109,7,0,4,-97.3127
36.5149,1,0,19,-114.661
36.5169,5,0,8,-113.926
36.5199,7,0,9,-131.612
36.5329,7,0,13,-103.06
36.5339,3,0,5,-98.5762
36.5339,1,0,16,-120.707
36.5419,1,0,20,-117.075
36.5419,7,0,6,-130.765
36.5439,5,0,2,-104.258
36.5439,3,0,11,-116.709
36.5509,3,0,7,-129.721
36.5589,5,0,1,-129.247
36.5629,7,0,14,-103.313
36.5709,7,0,3,-129.133
36.5779,1,0,17,-119.181
36.5799,1,0,10,-133.895
36.5809,7,0,18,-109.438
36.5819,5,0,12,-130.458
36.5859,5,0,15,-113.989
36.5909,7,0,4,-97.1314
36.5949,1,0,19,-114.741
36.5969,5,0,8,-113.617
36.5999,7,0,9,-131.078
36.6129,7,0,13,-103.392
36.6139,3,0,5,-97.966
36.6139,1,0,16,-121.307
36.6219,1,0,20,-117.419
36.6219,7,0,6,-130.805
36.6239,5,0,2,-104.459
36.6239,3,0,11,-116.859
36.6309,3,0,7,-129.736
36.6389,5,0,1,-129.744
36.6429,7,0,14,-103.45
36.6509,7,0,3,-128.645
36.6579,1,0,17,-118.917
36.6599,1,0,10,-133.682
36.6609,7,0,18,-109.422
36.6619,5,0,12,-130.198
36.6659,5,0,15,-114.383
36.6709,7,0,4,-97.7031
36.6749,1,0,19,-114.764
36.6769,5,0,8,-114.255
36.6799,7,0,9,-131.05
36.6929,7,0,13,-103.501
36.6939,3,0,5,-98.2217
36.6939,1,0,16,-121.28
36.7019,1,0,20,-118.296
36.7019,7,0,6,-130.975
36.7039,5,0,2,-104.534
36.7039,3,0,11,-117.665
36.7109,3,0,7,-130.776
36.7189,5,0,1,-128.438
36.7229,7,0,14,-103.567
36.7309,7,0,3,-128.467
36.7379,1,0,17,-119.418
36.7399,1,0,10,-132.645
36.7409,7,0,18,-108.73
36.7419,5,0,12,-130.536
36.7459,5,0,15,-114.355
36.7509,7,0,4,-97.4543
36.7549,1,0,19,-115.231
36.7569,5,0,8,-114.896
36.7599,7,0,9,-131.57
36.7729,7,0,13,-103.243
36.7739,3,0,5,-97.5438
36.7739,1,0,16,-121.218
36.7819,1,0,20,-118.775
36.7819,7,0,6,-131.43
36.7839,5,0,2,-104.167
36.7839,3,0,11,-117.929
36.7909,3,0,7,-130.831
36.7989,5,0,1,-128.003
36.8029,7,0,14,-104.043
36.8109,7,0,3,-128.025
36.8179,1,0,17,-119.986
36.8199,1,0,10,-132.327
36.8209,7,0,18,-108.46
36.8219,5,0,12,-131.211
36.8259,5,0,15,-113.883
36.8309,7,0,4,-97.1043
36.8349,1,0,19,-114.963
36.8369,5,0,8,-115.265
36.8399,7,0,9,-132.066
36.8529,7,0,13,-102.767
36.8539,3,0,5,-97.4353
36.8539,1,0,16,-121.572
36.8619,1,0,20,-118.421
36.8619,7,0,6,-131.032
36.8639,5,0,2,-103.998
36.8639,3,0,11,-117.959
36.8709,3,0,7,-130.129
36.8789,5,0,1,-128.403
36.8829,7,0,14,-103.538
36.8909,7,0,3,-127.517
36.8979,1,0,17,-119.575
36.8999,1,0,10,-133.058
36.9009,7,0,18,-108.285
36.9019,5,0,12,-131.685
36.9059,5,0,15,-113.629
36.9109,7,0,4,-96.8968
36.9149,1,0,19,-116.065
36.9169,5,0,8,-114.767
36.9199,7,0,9,-131.66
36.9329,7,0,13,-102.724
36.9339,3,0,5,-97.6229
36.9339,1,0,16,-120.763
36.9419,1,0,20,-118.51
36.9419,7,0,6,-130.318
36.9439,5,0,2,-103.094
36.9439,3,0,11,-118.355
36.9509,3,0,7,-131.08
36.9589,5,0,1,-128.045
36.9629,7,0,14,-103.202
36.9709,7,0,3,-127.383
36.9779,1,0,17,-120.323
36.9799,1,0,10,-132.264
36.9809,7,0,18,-108.25
36.9819,5,0,12,-132.008
36.9859,5,0,15,-113.663
36.9909,7,0,4,-96.6817
36.9949,1,0,19,-115.281
36.9969,5,0,8,-114.435
36.9999,7,0,9,-132.091
37.0129,7,0,13,-102.928
37.0139,3,0,5,-97.8162
37.0139,1,0,16,-121.702
37.0219,1,0,20,-118.124
37.0219,7,0,6,-130.669
37.0239,5,0,2,-103.259
37.0239,3,0,11,-118.244
37.0309,3,0,7,-130.988
37.0389,5,0,1,-129.183
37.0429,7,0,14,-103.593
37.0509,7,0,3,-126.935
37.0579,1,0,17,-120.044
37.0599,1,0,10,-131.461
37.0609,7,0,18,-108.109
37.0619,5,0,12,-131.643
37.0659,5,0,15,-113.658
37.0709,7,0,4,-96.2554
37.0749,1,0,19,-115.057
37.0769,5,0,8,-114.466
37.0799,7,0,9,-132.228
37.0929,7,0,13,-102.229
37.0939,3,0,5,-98.2953
37.0939,1,0,16,-121.996
37.1019,1,0,20,-117.966
37.1019,7,0,6,-131.004
37.1039,5,0,2,-102.695
37.1039,3,0,11,-118.076
37.1109,3,0,7,-130.211
37.1189,5,0,1,-129.743
37.1229,7,0,14,-104.056
37.1309,7,0,3,-127.161
37.1379,1,0,17,-119.823
37.1399,1,0,10,-130.962
37.1409,7,0,18,-107.763
37.1419,5,0,12,-132.54
37.1459,5,0,15,-113.311
37.1509,7,0,4,-96.6916
37.1549,1,0,19,-114.454
37.1569,5,0,8,-114.738
37.1599,7,0,9,-132.282
37.1729,7,0,13,-102.111
37.1739,3,0,5,-98.5745
37.1739,1,0,16,-121.496
37.1819,1,0,20,-117.744
37.1819,7,0,6,-130.937
37.1839,5,0,2,-102.683
37.1839,3,0,11,-117.821
37.1909,3,0,7,-130.477
37.1989,5,0,1,-128.746
37.2029,7,0,14,-103.87
37.2109,7,0,3,-127.662
37.2179,1,0,17,-118.807
37.2199,1,0,10,-131.002
37.2209,7,0,18,-108.155
37.2219,5,0,12,-132.47
37.2259,5,0,15,-113.212
37.2309,7,0,4,-96.0871
37.2349,1,0,19,-114.182
37.2369,5,0,8,-114.248
37.2399,7,0,9,-131.622
37.2529,7,0,13,-102.061
37.2539,3,0,5,-98.238
37.2539,1,0,16,-121.53
37.2619,1,0,20,-117.341
37.2619,7,0,6,-130.574
37.2639,5,0,2,-102.908
37.2639,3,0,11,-118.123
37.2709,3,0,7,-130.439
37.2789,5,0,1,-128.457
37.2829,7,0,14,-103.415
37.2909,7,0,3,-128.303
37.2979,1,0,17,-118.599
37.2999,1,0,10,-130.764
37.3009,7,0,18,-108.436
37.3019,5,0,12,-131.626
37.3059,5,0,15,-112.606
37.3109,7,0,4,-95.9648
37.3149,1,0,19,-114.772
37.3169,5,0,8,-114.604
37.3199,7,0,9,-132.582
37.3329,7,0,13,-101.946
37.3339,3,0,5,-98.3637
37.3339,1,0,16,-121.837
37.3419,1,0,20,-117.849
37.3419,7,0,6,-130.784
37.3439,5,0,2,-103.146
37.3439,3,0,11,-118.331
37.3509,3,0,7,-131.213
37.3589,5,0,1,-128.697
37.3629,7,0,14,-103.113
37.3709,7,0,3,-129.067
37.3779,1,0,17,-118.373
37.3799,1,0,10,-128.905
37.3809,7,0,18,-108.198
37.3819,5,0,12,-131.299
37.3859,5,0,15,-111.815
37.3909,7,0,4,-95.4234
37.3949,1,0,19,-115.358
37.3969,5,0,8,-114.324
37.3999,7,0,9,-132.831
37.4129,7,0,13,-101.655
37.4139,3,0,5,-98.5986
37.4139,1,0,16,-121.685
37.4219,1,0,20,-117.3
37.4219,7,0,6,-130.46
37.4239,5,0,2,-103.425
37.4239,3,0,11,-117.914
37.4309,3,0,7,-131.103
37.4389,5,0,1,-128.839
37.4429,7,0,14,-103.964
37.4509,7,0,3,-128.186
37.4579,1,0,17,-119.074
37.4599,1,0,10,-128.505
37.4609,7,0,18,-108.551
37.4619,5,0,12,-132.032
37.4659,5,0,15,-112.654
37.4709,7,0,4,-96.1571
37.4749,1,0,19,-116.215
37.4769,5,0,8,-115.997
37.4799,7,0,9,-131.668
37.4929,7,0,13,-101.887
37.4939,3,0,5,-98.2479
37.4939,1,0,16,-121.11
37.5019,1,0,20,-116.483
37.5019,7,0,6,-131.077
37.5039,5,0,2,-103.403
37.5039,3,0,11,-117.531
37.5109,3,0,7,-131.397
37.5189,5,0,1,-128.333
37.5229,7,0,14,-104.73
37.5309,7,0,3,-127.804
37.5379,1,0,17,-118.86
37.5399,1,0,10,-128.636
37.5409,7,0,18,-108.505
37.5419,5,0,12,-132.422
37.5459,5,0,15,-112.353
37.5509,7,0,4,-95.6291
37.5549,1,0,19,-116.642
37.5569,5,0,8,-116.058
37.5599,7,0,9,-132.029
37.5729,7,0,13,-101.651
37.5739,3,0,5,-98.6338
37.5739,1,0,16,-121.579
37.5819,1,0,20,-117.273
37.5819,7,0,6,-131.833
37.5839,5,0,2,-102.793
37.5839,3,0,11,-117.91
37.5909,3,0,7,-130.971
37.5989,5,0,1,-128.781
37.6029,7,0,14,-104.113
37.6109,7,0,3,-127.656
37.6179,1,0,17,-117.062
37.6199,1,0,10,-128.939
37.6209,7,0,18,-108.508
37.6219,5,0,12,-131.203
37.6259,5,0,15,-112.091
37.6309,7,0,4,-95.3191
37.6349,1,0,19,-115.631
37.6369,5,0,8,-115.68
37.6399,7,0,9,-131.655
37.6529,7,0,13,-101.434
37.6539,3,0,5,-98.4177
37.6539,1,0,16,-121.165
37.6619,1,0,20,-117.538
37.6619,7,0,6,-131.781
37.6639,5,0,2,-102.483
37.6639,3,0,11,-117.506
37.6709,3,0,7,-131.956
37.6789,5,0,1,-128.618
37.6829,7,0,14,-104.351
37.6909,7,0,3,-127.403
37.6979,1,0,17,-115.507
37.6999,1,0,10,-129.227
37.7009,7,0,18,-108.254
37.7019,5,0,12,-131.095
37.7059,5,0,15,-111.673
37.7109,7,0,4,-95.5622
37.7149,1,0,19,-115.627
37.7169,5,0,8,-115.787
37.7199,7,0,9,-131.717
37.7329,7,0,13,-101.454
37.7339,3,0,5,-98.4642
37.7339,1,0,16,-120.335
37.7419,1,0,20,-116.737
37.7419,7,0,6,-132.016
37.7439,5,0,2,-102.905
37.7439,3,0,11,-117.341
37.7509,3,0,7,-132.417
37.7589,5,0,1,-128.383
37.7629,7,0,14,-103.917
37.7709,7,0,3,-127.618
37.7779,1,0,17,-114.923
37.7799,1,0,10,-129.066
37.7809,7,0,18,-108.164
37.7819,5,0,12,-131.577
37.7859,5,0,15,-111.679
37.7909,7,0,4,-95.7427
37.7949,1,0,19,-116.264
37.7969,5,0,8,-114.606
37.7999,7,0,9,-131.556
37.8129,7,0,13,-101.4
37.8139,3,0,5,-98.3469
37.8139,1,0,16,-120.16
37.8219,1,0,20,-116.634
37.8219,7,0,6,-131.993
37.8239,5,0,2,-103.107
37.8239,3,0,11,-117.186
37.8309,3,0,7,-132.114
37.8389,5,0,1,-128.66
37.8429,7,0,14,-103.672
37.8509,7,0,3,-128.844
37.8579,1,0,17,-114.08
37.8599,1,0,10,-128.997
37.8609,7,0,18,-108.073
37.8619,5,0,12,-132.148
37.8659,5,0,15,-112.137
37.8709,7,0,4,-95.9933
37.8749,1,0,19,-116.049
37.8769,5,0,8,-114.206
37.8799,7,0,9,-131.37
37.8929,7,0,13,-101.328
37.8939,3,0,5,-98.5104
37.8939,1,0,16,-119.934
37.9019,1,0,20,-117.302
37.9019,7,0,6,-131.818
37.9039,5,0,2,-103.432
37.9039,3,0,11,-117.738
37.9109,3,0,7,-132.732
37.9189,5,0,1,-129.107
37.9229,7,0,14,-103.638
37.9309,7,0,3,-128.663
37.9379,1,0,17,-114.313
37.9399,1,0,10,-130.005
37.9409,7,0,18,-108.154
37.9419,5,0,12,-131.788
37.9459,5,0,15,-112.514
37.9509,7,0,4,-96.0937
37.9549,1,0,19,-115.313
37.9569,5,0,8,-114.116
37.9599,7,0,9,-131.576
37.9729,7,0,13,-101.016
37.9739,3,0,5,-98.9953
37.9739,1,0,16,-118.818
37.9819,1,0,20,-117.291
37.9819,7,0,6,-131.473
37.9839,5,0,2,-103.416
37.9839,3,0,11,-117.708
37.9909,3,0,7,-132.537
37.9989,5,0,1,-128.409
38.0029,7,0,14,-103.663
38.0109,7,0,3,-128.475
38.0179,1,0,17,-114.92
38.0199,1,0,10,-129.298
38.0209,7,0,18,-107.73
38.0219,5,0,12,-131.868
38.0259,5,0,15,-112.291
38.0309,7,0,4,-96.3858
38.0349,1,0,19,-115.419
38.0369,5,0,8,-113.672
38.0399,7,0,9,-131.24
38.0529,7,0,13,-101.262
38.0539,3,0,5,-98.7426
38.0539,1,0,16,-119.136
38.0619,1,0,20,-117.137
38.0619,7,0,6,-131.459
38.0639,5,0,2,-103.096
38.0639,3,0,11,-118.467
38.0709,3,0,7,-132.213
38.0789,5,0,1,-127.672
38.0829,7,0,14,-103.628
38.0909,7,0,3,-128.764
38.0979,1,0,17,-114.1
38.0999,1,0,10,-129.379
38.1009,7,0,18,-107.827
38.1019,5,0,12,-131.607
38.1059,5,0,15,-111.527
38.1109,7,0,4,-96.5995
38.1149,1,0,19,-115.289
38.1169,5,0,8,-113.717
38.1199,7,0,9,-131.621
38.1329,7,0,13,-101.619
38.1339,3,0,5,-97.9441
38.1339,1,0,16,-119.075
38.1419,1,0,20,-116.552
38.1419,7,0,6,-131.871
38.1439,5,0,2,-103.575
38.1439,3,0,11,-118.552
38.1509,3,0,7,-132.328
38.1589,5,0,1,-127.921
38.1629,7,0,14,-103.705
38.1709,7,0,3,-128.361
38.1779,1,0,17,-113.781
38.1799,1,0,10,-129.951
38.1809,7,0,18,-107.912
38.1819,5,0,12,-130.864
38.1859,5,0,15,-111.488
38.1909,7,0,4,-97.0345
38.1949,1,0,19,-115.564
38.1969,5,0,8,-114.617
38.1999,7,0,9,-132.227
38.2129,7,0,13,-102.33
38.2139,3,0,5,-98.2628
38.2139,1,0,16,-119.541
38.2219,1,0,20,-116.32
38.2219,7,0,6,-132.107
38.2239,5,0,2,-103.065
38.2239,3,0,11,-118.305
38.2309,3,0,7,-132.24
38.2389,5,0,1,-128.414
38.2429,7,0,14,-103.356
38.2509,7,0,3,-128.017
38.2579,1,0,17,-114.137
38.2599,1,0,10,-130.215
38.2609,7,0,18,-108.606
38.2619,5,0,12,-130.296
38.2659,5,0,15,-111.215
38.2709,7,0,4,-97.7784
38.2749,1,0,19,-115.594
38.2769,5,0,8,-114.425
38.2799,7,0,9,-132.055
38.2929,7,0,13,-102.137
38.2939,3,0,5,-98.5049
38.2939,1,0,16,-119.35
38.3019,1,0,20,-116.434
38.3019,7,0,6,-131.599
38.3039,5,0,2,-103.589
38.3039,3,0,11,-118.838
38.3109,3,0,7,-132.425
38.3189,5,0,1,-128.855
38.3229,7,0,14,-103.436
38.3309,7,0,3,-127.918
38.3379,1,0,17,-113.825
38.3399,1,0,10,-129.05
38.3409,7,0,18,-108.963
38.3419,5,0,12,-129.687
38.3459,5,0,15,-112.168
38.3509,7,0,4,-97.7237
38.3549,1,0,19,-114.358
38.3569,5,0,8,-114.123
38.3599,7,0,9,-131.363
38.3729,7,0,13,-101.961
38.3739,3,0,5,-98.1779
38.3739,1,0,16,-119.168
38.3819,1,0,20,-115.959
38.3819,7,0,6,-131.165
38.3839,5,0,2,-103.578
38.3839,3,0,11,-118.401
38.3909,3,0,7,-133.285
38.3989,5,0,1,-129.413
38.4029,7,0,14,-103.569
38.4109,7,0,3,-127.937
38.4179,1,0,17,-113.372
38.4199,1,0,10,-129.83
38.4209,7,0,18,-109.64
38.4219,5,0,12,-131.014
38.4259,5,0,15,-112.095
38.4309,7,0,4,-97.5256
38.4349,1,0,19,-113.977
38.4369,5,0,8,-115.727
38.4399,7,0,9,-131.585
38.4529,7,0,13,-102.575
38.4539,3,0,5,-98.3741
38.4539,1,0,16,-119.431
38.4619,1,0,20,-116.017
38.4619,7,0,6,-130.864
38.4639,5,0,2,-103.899
38.4639,3,0,11,-117.874
38.4709,3,0,7,-133.16
38.4789,5,0,1,-129.627
38.4829,7,0,14,-104.19
38.4909,7,0,3,-128.738
38.4979,1,0,17,-113.305
38.4999,1,0,10,-130.105
38.5009,7,0,18,-109.886
38.5019,5,0,12,-130.053
38.5059,5,0,15,-112.441
38.5109,7,0,4,-96.9963
38.5149,1,0,19,-114.052
38.5169,5,0,8,-116.34
38.5199,7,0,9,-131.933
38.5329,7,0,13,-102.602
38.5339,3,0,5,-97.9682
38.5339,1,0,16,-119.087
38.5419,1,0,20,-116.321
38.5419,7,0,6,-131.685
38.5439,5,0,2,-103.662
38.5439,3,0,11,-118.001
38.5509,3,0,7,-132.763
38.5589,5,0,1,-129.446
38.5629,7,0,14,-104.322
38.5709,7,0,3,-128.51
38.5779,1,0,17,-113.101
38.5799,1,0,10,-129.947
38.5809,7,0,18,-110.246
38.5819,5,0,12,-129.013
38.5859,5,0,15,-112.236
38.5909,7,0,4,-97.286
38.5949,1,0,19,-113.457
38.5969,5,0,8,-116.146
38.5999,7,0,9,-131.62
38.6129,7,0,13,-102.605
38.6139,3,0,5,-98.0813
38.6139,1,0,16,-118.448
38.6219,1,0,20,-116.66
38.6219,7,0,6,-130.887
38.6239,5,0,2,-103.902
38.6239,3,0,11,-118.17
38.6309,3,0,7,-133.077
38.6389,5,0,1,-129.586
38.6429,7,0,14,-104.571
38.6509,7,0,3,-128.802
38.6579,1,0,17,-113.827
38.6599,1,0,10,-129.01
38.6609,7,0,18,-110.789
38.6619,5,0,12,-129.454
38.6659,5,0,15,-111.969
38.6709,7,0,4,-97.5586
38.6749,1,0,19,-112.638
38.6769,5,0,8,-115.866
38.6799,7,0,9,-131.304
38.6929,7,0,13,-102.719
38.6939,3,0,5,-98.8191
38.6939,1,0,16,-118.003
38.7019,1,0,20,-116.527
38.7019,7,0,6,-130.548
38.7039,5,0,2,-103.387
38.7039,3,0,11,-118.307
38.7109,3,0,7,-132.85
38.7189,5,0,1,-128.785
38.7229,7,0,14,-104.306
38.7309,7,0,3,-128.525
38.7379,1,0,17,-113.769
38.7399,1,0,10,-129.246
38.7409,7,0,18,-110.547
38.7419,5,0,12,-129.494
38.7459,5,0,15,-112.037
38.7509,7,0,4,-97.3422
38.7549,1,0,19,-112.495
38.7569,5,0,8,-115.512
38.7599,7,0,9,-131.617
38.7729,7,0,13,-103.264
38.7739,3,0,5,-98.6829
38.7739,1,0,16,-117.706
38.7819,1,0,20,-116.008
38.7819,7,0,6,-130.868
38.7839,5,0,2,-103.001
38.7839,3,0,11,-119.936
38.7909,3,0,7,-133.303
38.7989,5,0,1,-129.52
38.8029,7,0,14,-103.764
38.8109,7,0,3,-128.448
38.8179,1,0,17,-114.575
38.8199,1,0,10,-129.679
38.8209,7,0,18,-110.272
38.8219,5,0,12,-128.889
38.8259,5,0,15,-111.76
38.8309,7,0,4,-96.8582
38.8349,1,0,19,-113.586
38.8369,5,0,8,-115.471
38.8399,7,0,9,-131.631
38.8529,7,0,13,-103.153
38.8539,3,0,5,-98.1057
38.8539,1,0,16,-118.131
38.8619,1,0,20,-115.793
38.8619,7,0,6,-129.831
38.8639,5,0,2,-103.437
38.8639,3,0,11,-118.695
38.8709,3,0,7,-133.432
38.8789,5,0,1,-129.277
38.8829,7,0,14,-103.266
38.8909,7,0,3,-127.818
38.8979,1,0,17,-115.442
38.8999,1,0,10,-130.279
38.9009,7,0,18,-110.938
38.9019,5,0,12,-128.218
38.9059,5,0,15,-112.925
38.9109,7,0,4,-97.1567
38.9149,1,0,19,-114.176
38.9169,5,0,8,-116.22
38.9199,7,0,9,-132.015
38.9329,7,0,13,-103.383
38.9339,3,0,5,-97.8311
38.9339,1,0,16,-118.723
38.9419,1,0,20,-116.027
38.9419,7,0,6,-129.264
38.9439,5,0,2,-103.156
38.9439,3,0,11,-118.026
38.9509,3,0,7,-133.317
38.9589,5,0,1,-128.715
38.9629,7,0,14,-103.423
38.9709,7,0,3,-128.279
38.9779,1,0,17,-115.147
38.9799,1,0,10,-130.806
38.9809,7,0,18,-111.548
38.9819,5,0,12,-128.111
38.9859,5,0,15,-113.145
38.9909,7,0,4,-96.7952
38.9949,1,0,19,-114.037
38.9969,5,0,8,-116.897
38.9999,7,0,9,-131.7
39.0129,7,0,13,-103.947
39.0139,3,0,5,-98.0153
39.0139,1,0,16,-118.555
