%,time(s),cellId,bwpId,IMSI,RNTI,frame,sframe,slot,symStart,numSym,harqId,ndi,rv,mcs,tbSize
1.104,1,0,16,4,110,6,0,4,3,12,1,0,22,17083,
1.104,1,0,17,3,110,6,0,7,2,12,1,0,28,16118,
1.104,1,0,19,2,110,6,0,9,2,12,1,0,28,16118,
1.104,1,0,20,1,110,6,0,11,2,14,1,0,26,14893,
1.104,3,0,7,2,110,6,0,1,6,13,1,0,20,28910,
1.104,3,0,11,1,110,6,0,7,6,11,1,0,14,16822,
1.104,5,0,1,5,110,6,0,1,3,12,1,0,16,10514,
1.104,5,0,2,4,110,6,0,4,3,10,1,0,28,24179,
1.104,5,0,8,3,110,6,0,7,2,15,1,0,2,641,
1.104,5,0,12,2,110,6,0,9,2,15,1,0,14,5607,
1.104,5,0,15,1,110,6,0,11,2,14,1,0,28,16118,
1.104,7,0,3,7,110,6,0,1,1,14,1,0,8,1286,
1.104,7,0,4,6,110,6,0,2,1,14,1,0,28,8060,
1.104,7,0,6,5,110,6,0,3,2,14,1,0,18,7885,
1.104,7,0,9,4,110,6,0,5,2,13,1,0,14,5607,
1.104,7,0,13,3,110,6,0,7,2,14,1,0,28,16118,
1.104,7,0,14,2,110,6,0,9,2,14,1,0,28,16118,
1.104,7,0,18,1,110,6,0,11,2,14,1,0,28,16118,
1.105,1,0,10,5,110,7,0,1,3,15,1,0,28,24179,
1.105,1,0,16,4,110,7,0,4,3,11,1,0,22,17083,
1.105,1,0,17,3,110,7,0,7,2,11,1,0,28,16118,
1.105,1,0,19,2,110,7,0,9,2,11,1,0,28,16118,
1.105,1,0,20,1,110,7,0,11,2,13,1,0,28,16118,
1.105,3,0,7,2,110,7,0,1,6,11,1,0,22,34166,
1.105,3,0,11,1,110,7,0,7,6,14,1,0,14,16822,
1.105,7,0,3,7,110,7,0,1,1,13,1,0,20,4818,
1.105,7,0,4,6,110,7,0,2,1,13,1,0,28,8060,
1.105,7,0,6,5,110,7,0,3,2,13,1,0,18,7885,
1.105,7,0,9,4,110,7,0,5,2,12,1,0,14,5607,
1.105,7,0,13,3,110,7,0,7,2,13,1,0,28,16118,
1.105,7,0,14,2,110,7,0,9,2,13,1,0,28,16118,
1.105,7,0,18,1,110,7,0,11,2,13,1,0,28,16118,
1.106,1,0,10,5,110,8,0,1,3,13,1,0,18,11827,
1.106,1,0,16,4,110,8,0,4,3,15,1,0,22,17083,
1.106,1,0,17,3,110,8,0,7,2,15,1,0,28,16118,
1.106,1,0,19,2,110,8,0,9,2,15,1,0,28,16118,
1.106,1,0,20,1,110,8,0,11,2,15,1,0,28,16118,
1.106,3,0,7,2,110,8,0,1,6,14,1,0,20,28910,
1.106,3,0,11,1,110,8,0,7,6,13,1,0,14,16822,
1.106,7,0,3,7,110,8,0,1,1,11,1,0,20,4818,
1.106,7,0,4,6,110,8,0,2,1,12,1,0,28,8060,
1.106,7,0,6,5,110,8,0,3,2,12,1,0,22,11390,
1.106,7,0,9,4,110,8,0,5,2,15,1,0,14,5607,
1.106,7,0,13,3,110,8,0,7,2,12,1,0,28,16118,
1.106,7,0,14,2,110,8,0,9,2,12,1,0,28,16118,
1.106,7,0,18,1,110,8,0,11,2,12,1,0,28,16118,
1.107,1,0,16,4,110,9,0,1,3,14,1,0,22,17083,
1.107,1,0,17,3,110,9,0,4,3,14,1,0,26,22338,
1.107,1,0,19,2,110,9,0,7,3,14,1,0,28,24179,
1.107,1,0,20,1,110,9,0,10,3,12,1,0,26,22338,
1.107,3,0,7,2,110,9,0,1,6,12,1,0,16,21025,
1.107,3,0,11,1,110,9,0,7,6,15,1,0,14,16822,
1.107,7,0,3,7,110,9,0,1,1,12,1,0,20,4818,
1.107,7,0,4,6,110,9,0,2,1,11,1,0,28,8060,
1.107,7,0,6,5,110,9,0,3,2,11,1,0,20,9637,
1.107,7,0,9,4,110,9,0,5,2,11,1,0,18,7885,
1.107,7,0,13,3,110,9,0,7,2,11,1,0,28,16118,
1.107,7,0,14,2,110,9,0,9,2,11,1,0,28,16118,
1.107,7,0,18,1,110,9,0,11,2,11,1,0,28,16118,
1.11,5,0,1,5,111,2,0,1,3,13,1,0,8,3854,
1.11,5,0,2,4,111,2,0,4,3,15,1,0,28,24179,
1.11,5,0,8,3,111,2,0,7,2,15,1,0,2,641,
1.11,5,0,12,2,111,2,0,9,2,15,1,0,16,7008,
1.11,5,0,15,1,111,2,0,11,2,12,1,0,20,9637,
1.111,5,0,1,5,111,3,0,1,3,14,1,0,16,10514,
1.111,5,0,2,4,111,3,0,4,3,14,1,0,28,24179,
1.111,5,0,8,3,111,3,0,7,2,14,1,0,2,641,
1.111,5,0,12,2,111,3,0,9,2,14,1,0,20,9637,
1.111,5,0,15,1,111,3,0,11,2,11,1,0,20,9637,
1.112,1,0,16,4,111,4,0,1,3,15,1,0,22,17083,
1.112,1,0,17,3,111,4,0,4,3,14,1,0,26,22338,
1.112,1,0,19,2,111,4,0,7,3,15,1,0,28,24179,
1.112,1,0,20,1,111,4,0,10,3,14,1,0,26,22338,
1.112,3,0,7,2,111,4,0,1,6,12,1,0,16,21025,
1.112,3,0,11,1,111,4,0,7,6,15,1,0,14,16822,
1.112,5,0,1,5,111,4,0,1,3,11,1,0,18,11827,
1.112,5,0,2,4,111,4,0,4,3,13,1,0,28,24179,
1.112,5,0,8,3,111,4,0,7,2,13,1,0,2,641,
1.112,5,0,12,2,111,4,0,9,2,13,1,0,20,9637,
1.112,5,0,15,1,111,4,0,11,2,13,1,0,28,16118,
1.113,1,0,16,4,111,5,0,1,3,14,1,0,22,17083,
1.113,1,0,17,3,111,5,0,4,3,13,1,0,26,22338,
1.113,1,0,19,2,111,5,0,7,3,14,1,0,28,24179,
1.113,1,0,20,1,111,5,0,10,3,12,1,0,26,22338,
1.113,3,0,7,2,111,5,0,1,6,15,1,0,18,23655,
1.113,3,0,11,1,111,5,0,7,6,14,1,0,14,16822,
1.113,5,0,1,5,111,5,0,1,3,15,1,0,18,11827,
1.113,5,0,2,4,111,5,0,4,3,12,1,0,28,24179,
1.113,5,0,8,3,111,5,0,7,2,12,1,0,2,641,
1.113,5,0,12,2,111,5,0,9,2,12,1,0,20,9637,
1.113,5,0,15,1,111,5,0,11,2,15,1,0,28,16118,
1.113,7,0,3,7,111,5,0,1,1,15,1,0,8,1286,
1.113,7,0,4,6,111,5,0,2,1,15,1,0,28,8060,
1.113,7,0,6,5,111,5,0,3,2,15,1,0,14,5607,
1.113,7,0,9,4,111,5,0,5,2,15,1,0,14,5607,
1.113,7,0,13,3,111,5,0,7,2,15,1,0,28,16118,
1.113,7,0,14,2,111,5,0,9,2,15,1,0,28,16118,
1.113,7,0,18,1,111,5,0,11,2,15,1,0,28,16118,
1.114,1,0,16,4,111,6,0,1,3,13,1,0,22,17083,
1.114,1,0,17,3,111,6,0,4,3,12,1,0,26,22338,
1.114,1,0,19,2,111,6,0,7,3,13,1,0,28,24179,
1.114,1,0,20,1,111,6,0,10,3,11,1,0,26,22338,
1.114,3,0,7,2,111,6,0,1,6,13,1,0,20,28910,
1.114,3,0,11,1,111,6,0,7,6,13,1,0,14,16822,
1.114,5,0,1,5,111,6,0,1,3,12,1,0,16,10514,
1.114,5,0,2,4,111,6,0,4,3,11,1,0,28,24179,
1.114,5,0,8,3,111,6,0,7,2,11,1,0,2,641,
1.114,5,0,12,2,111,6,0,9,2,11,1,0,20,9637,
1.114,5,0,15,1,111,6,0,11,2,14,1,0,26,14893,
1.114,7,0,3,7,111,6,0,1,1,14,1,0,8,1286,
1.114,7,0,4,6,111,6,0,2,1,14,1,0,28,8060,
1.114,7,0,6,5,111,6,0,3,2,14,1,0,18,7885,
1.114,7,0,9,4,111,6,0,5,2,14,1,0,14,5607,
1.114,7,0,13,3,111,6,0,7,2,14,1,0,28,16118,
1.114,7,0,14,2,111,6,0,9,2,14,1,0,28,16118,
1.114,7,0,18,1,111,6,0,11,2,14,1,0,28,16118,
1.115,1,0,16,4,111,7,0,1,3,12,1,0,22,17083,
1.115,1,0,17,3,111,7,0,4,3,11,1,0,28,24179,
1.115,1,0,19,2,111,7,0,7,3,12,1,0,28,24179,
1.115,1,0,20,1,111,7,0,10,3,13,1,0,26,22338,
1.115,3,0,7,2,111,7,0,1,6,11,1,0,18,23655,
1.115,3,0,11,1,111,7,0,7,6,12,1,0,14,16822,
1.115,5,0,1,5,111,7,0,1,3,13,1,0,16,10514,
1.115,5,0,2,4,111,7,0,4,3,15,1,0,28,24179,
1.115,5,0,8,3,111,7,0,7,2,15,1,0,2,641,
1.115,5,0,12,2,111,7,0,9,2,15,1,0,20,9637,
1.115,5,0,15,1,111,7,0,11,2,12,1,0,28,16118,
1.115,7,0,3,7,111,7,0,1,1,13,1,0,8,1286,
1.115,7,0,4,6,111,7,0,2,1,13,1,0,28,8060,
1.115,7,0,6,5,111,7,0,3,2,13,1,0,20,9637,
1.115,7,0,9,4,111,7,0,5,2,13,1,0,14,5607,
1.115,7,0,13,3,111,7,0,7,2,13,1,0,28,16118,
1.115,7,0,14,2,111,7,0,9,2,13,1,0,28,16118,
1.115,7,0,18,1,111,7,0,11,2,13,1,0,28,16118,
1.116,1,0,16,4,111,8,0,1,3,11,1,0,22,17083,
1.116,1,0,17,3,111,8,0,4,3,15,1,0,10,5258,
1.116,1,0,19,2,111,8,0,7,3,11,1,0,28,24179,
1.116,1,0,20,1,111,8,0,10,3,15,1,0,28,24179,
1.116,3,0,7,2,111,8,0,1,6,14,1,0,20,28910,
1.116,3,0,11,1,111,8,0,7,6,11,1,0,14,16822,
1.116,7,0,3,7,111,8,0,1,1,11,1,0,20,4818,
1.116,7,0,4,6,111,8,0,2,1,12,1,0,28,8060,
1.116,7,0,6,5,111,8,0,3,2,12,1,0,20,9637,
1.116,7,0,9,4,111,8,0,5,2,12,1,0,14,5607,
1.116,7,0,13,3,111,8,0,7,2,12,1,0,28,16118,
1.116,7,0,14,2,111,8,0,9,2,12,1,0,28,16118,
1.116,7,0,18,1,111,8,0,11,2,12,1,0,28,16118,
1.117,1,0,16,4,111,9,0,1,3,15,1,0,22,17083,
1.117,1,0,17,3,111,9,0,4,3,14,1,0,12,6483,
1.117,1,0,19,2,111,9,0,7,3,15,1,0,28,24179,
1.117,1,0,20,1,111,9,0,10,3,14,1,0,28,24179,
1.117,3,0,7,2,111,9,0,1,6,12,1,0,20,28910,
1.117,3,0,11,1,111,9,0,7,6,15,1,0,14,16822,
1.117,7,0,3,7,111,9,0,1,1,12,1,0,20,4818,
1.117,7,0,4,6,111,9,0,2,1,11,1,0,28,8060,
1.117,7,0,6,5,111,9,0,3,2,11,1,0,18,7885,
1.117,7,0,9,4,111,9,0,5,2,11,1,0,14,5607,
1.117,7,0,13,3,111,9,0,7,2,11,1,0,28,16118,
1.117,7,0,14,2,111,9,0,9,2,11,1,0,28,16118,
1.117,7,0,18,1,111,9,0,11,2,11,1,0,28,16118,
1.118,1,0,16,4,112,0,0,1,3,14,1,0,22,17083,
1.118,1,0,17,3,112,0,0,4,3,13,1,0,24,19712,
1.118,1,0,19,2,112,0,0,7,3,14,1,0,28,24179,
1.118,1,0,20,1,112,0,0,10,3,12,1,0,26,22338,
1.118,3,0,7,2,112,0,0,1,6,15,1,0,18,23655,
1.118,3,0,11,1,112,0,0,7,6,14,1,0,14,16822,
1.118,7,0,3,7,112,0,0,1,1,15,1,0,16,3505,
1.118,7,0,4,6,112,0,0,2,1,15,1,0,28,8060,
1.118,7,0,6,5,112,0,0,3,2,15,1,0,18,7885,
1.118,7,0,9,4,112,0,0,5,2,15,1,0,12,4323,
1.118,7,0,13,3,112,0,0,7,2,15,1,0,28,16118,
1.118,7,0,14,2,112,0,0,9,2,15,1,0,28,16118,
1.118,7,0,18,1,112,0,0,11,2,15,1,0,28,16118,
1.119,1,0,16,4,112,1,0,1,3,13,1,0,22,17083,
1.119,1,0,17,3,112,1,0,4,3,12,1,0,26,22338,
1.119,1,0,19,2,112,1,0,7,3,13,1,0,28,24179,
1.119,1,0,20,1,112,1,0,10,3,11,1,0,26,22338,
1.12,3,0,7,2,112,2,0,1,6,11,1,0,18,23655,
1.12,3,0,11,1,112,2,0,7,6,13,1,0,14,16822,
1.121,5,0,1,5,112,3,0,1,3,14,1,0,8,3854,
1.121,5,0,2,4,112,3,0,4,3,15,1,0,28,24179,
1.121,5,0,8,3,112,3,0,7,2,15,1,0,2,641,
1.121,5,0,12,2,112,3,0,9,2,14,1,0,16,7008,
1.121,5,0,15,1,112,3,0,11,2,11,1,0,20,9637,
1.122,5,0,1,5,112,4,0,1,3,11,1,0,16,10514,
1.122,5,0,2,4,112,4,0,4,3,14,1,0,28,24179,
1.122,5,0,8,3,112,4,0,7,2,14,1,0,2,641,
1.122,5,0,12,2,112,4,0,9,2,13,1,0,20,9637,
1.122,5,0,15,1,112,4,0,11,2,13,1,0,20,9637,
1.123,1,0,16,4,112,5,0,1,3,15,1,0,22,17083,
1.123,1,0,17,3,112,5,0,4,3,15,1,0,26,22338,
1.123,1,0,19,2,112,5,0,7,3,15,1,0,28,24179,
1.123,1,0,20,1,112,5,0,10,3,13,1,0,26,22338,
1.123,3,0,7,2,112,5,0,1,1,15,1,0,18,3942,
1.123,3,0,11,1,112,5,0,2,11,15,1,0,14,30836,
1.123,5,0,1,5,112,5,0,1,3,15,1,0,16,10514,
1.123,5,0,8,3,112,5,0,4,3,13,1,0,2,964,
1.123,5,0,12,2,112,5,0,7,3,12,1,0,14,8412,
1.123,5,0,15,1,112,5,0,10,3,15,1,0,28,24179,
1.124,1,0,16,4,112,6,0,1,4,14,1,0,22,22778,
1.124,1,0,17,3,112,6,0,5,4,14,1,0,26,29787,
1.124,1,0,20,1,112,6,0,9,4,12,1,0,26,29787,
1.124,3,0,11,1,112,6,0,1,12,14,1,0,14,33641,
1.124,5,0,1,5,112,6,0,1,3,12,1,0,16,10514,
1.124,5,0,8,3,112,6,0,4,3,12,1,0,2,964,
1.124,5,0,12,2,112,6,0,7,3,11,1,0,14,8412,
1.124,5,0,15,1,112,6,0,10,3,14,1,0,28,24179,
1.124,7,0,3,7,112,6,0,1,1,14,1,0,8,1286,
1.124,7,0,4,6,112,6,0,2,1,15,1,0,28,8060,
1.124,7,0,6,5,112,6,0,3,2,14,1,0,14,5607,
1.124,7,0,9,4,112,6,0,5,2,15,1,0,14,5607,
1.124,7,0,13,3,112,6,0,7,2,15,1,0,28,16118,
1.124,7,0,14,2,112,6,0,9,2,15,1,0,28,16118,
1.124,7,0,18,1,112,6,0,11,2,15,1,0,28,16118,
1.125,1,0,16,4,112,7,0,1,4,13,1,0,22,22778,
1.125,1,0,17,3,112,7,0,5,4,13,1,0,26,29787,
1.125,1,0,20,1,112,7,0,9,4,11,1,0,26,29787,
1.125,3,0,11,1,112,7,0,1,12,13,1,0,14,33641,
1.125,5,0,1,5,112,7,0,1,3,13,1,0,12,6483,
1.125,5,0,8,3,112,7,0,4,3,11,1,0,2,964,
1.125,5,0,12,2,112,7,0,7,3,15,1,0,14,8412,
1.125,5,0,15,1,112,7,0,10,3,12,1,0,26,22338,
1.125,7,0,3,7,112,7,0,1,1,13,1,0,8,1286,
1.125,7,0,4,6,112,7,0,2,1,14,1,0,28,8060,
1.125,7,0,6,5,112,7,0,3,2,13,1,0,24,13140,
1.125,7,0,9,4,112,7,0,5,2,14,1,0,14,5607,
1.125,7,0,13,3,112,7,0,7,2,14,1,0,28,16118,
1.125,7,0,14,2,112,7,0,9,2,14,1,0,28,16118,
1.125,7,0,18,1,112,7,0,11,2,14,1,0,28,16118,
1.126,1,0,17,3,112,8,0,1,10,12,1,0,28,80594,
1.126,1,0,20,1,112,8,0,11,2,15,1,0,26,14893,
1.126,3,0,11,1,112,8,0,1,12,12,1,0,14,33641,
1.126,5,0,1,5,112,8,0,1,3,14,1,0,14,8412,
1.126,5,0,8,3,112,8,0,4,3,15,1,0,2,964,
1.126,5,0,12,2,112,8,0,7,3,14,1,0,16,10514,
1.126,5,0,15,1,112,8,0,10,3,11,1,0,26,22338,
1.126,7,0,3,7,112,8,0,1,1,11,1,0,8,1286,
1.126,7,0,4,6,112,8,0,2,1,13,1,0,28,8060,
1.126,7,0,6,5,112,8,0,3,2,12,1,0,18,7885,
1.126,7,0,9,4,112,8,0,5,2,13,1,0,14,5607,
1.126,7,0,13,3,112,8,0,7,2,13,1,0,28,16118,
1.126,7,0,14,2,112,8,0,9,2,13,1,0,28,16118,
1.126,7,0,18,1,112,8,0,11,2,13,1,0,28,16118,
1.127,3,0,11,1,112,9,0,1,12,11,1,0,14,33641,
1.127,7,0,3,7,112,9,0,1,1,12,1,0,20,4818,
1.127,7,0,4,6,112,9,0,2,1,12,1,0,28,8060,
1.127,7,0,6,5,112,9,0,3,2,11,1,0,16,7008,
1.127,7,0,9,4,112,9,0,5,2,12,1,0,14,5607,
1.127,7,0,13,3,112,9,0,7,2,12,1,0,28,16118,
1.127,7,0,14,2,112,9,0,9,2,12,1,0,28,16118,
1.127,7,0,18,1,112,9,0,11,2,12,1,0,28,16118,
1.128,3,0,11,1,113,0,0,1,12,15,1,0,14,33641,
1.128,7,0,3,7,113,0,0,1,1,15,1,0,20,4818,
1.128,7,0,4,6,113,0,0,2,1,11,1,0,28,8060,
1.128,7,0,6,5,113,0,0,3,1,15,1,0,16,3505,
1.128,7,0,9,4,113,0,0,4,2,11,1,0,14,5607,
1.128,7,0,13,3,113,0,0,6,2,11,1,0,28,16118,
1.128,7,0,14,2,113,0,0,8,2,11,1,0,28,16118,
1.128,7,0,18,1,113,0,0,10,2,11,1,0,28,16118,
1.129,3,0,11,1,113,1,0,1,12,14,1,0,14,33641,
1.129,7,0,3,7,113,1,0,1,1,14,1,0,20,4818,
1.129,7,0,4,6,113,1,0,2,1,15,1,0,28,8060,
1.129,7,0,6,5,113,1,0,3,2,14,1,0,20,9637,
1.129,7,0,9,4,113,1,0,5,2,15,1,0,14,5607,
1.129,7,0,13,3,113,1,0,7,2,15,1,0,28,16118,
1.129,7,0,14,2,113,1,0,9,2,15,1,0,28,16118,
1.129,7,0,18,1,113,1,0,11,2,15,1,0,28,16118,
1.13,3,0,11,1,113,2,0,1,12,13,1,0,14,33641,
1.131,3,0,11,1,113,3,0,1,12,12,1,0,14,33641,
1.132,3,0,11,1,113,4,0,1,12,11,1,0,14,33641,
1.132,5,0,1,5,113,4,0,1,3,11,1,0,10,5258,
1.132,5,0,8,3,113,4,0,4,3,15,1,0,2,964,
1.132,5,0,12,2,113,4,0,7,3,15,1,0,16,10514,
1.132,5,0,15,1,113,4,0,10,3,13,1,0,20,14456,
1.133,3,0,11,1,113,5,0,1,12,15,1,0,14,33641,
1.133,5,0,1,5,113,5,0,1,3,15,1,0,16,10514,
1.133,5,0,8,3,113,5,0,4,3,14,1,0,2,964,
1.133,5,0,12,2,113,5,0,7,3,14,1,0,20,14456,
1.133,5,0,15,1,113,5,0,10,3,15,1,0,20,14456,
1.134,3,0,11,1,113,6,0,1,12,14,1,0,14,33641,
1.134,5,0,1,5,113,6,0,1,3,12,1,0,18,11827,
1.134,5,0,8,3,113,6,0,4,3,13,1,0,2,964,
1.134,5,0,12,2,113,6,0,7,3,13,1,0,20,14456,
1.134,5,0,15,1,113,6,0,10,3,14,1,0,28,24179,
1.135,3,0,11,1,113,7,0,1,6,13,1,0,14,16822,
1.135,5,0,1,5,113,7,0,1,3,13,1,0,18,11827,
1.135,5,0,8,3,113,7,0,4,3,12,1,0,2,964,
1.135,5,0,12,2,113,7,0,7,3,12,1,0,20,14456,
1.135,5,0,15,1,113,7,0,10,3,12,1,0,28,24179,
1.135,7,0,3,7,113,7,0,1,1,13,1,0,10,1752,
1.135,7,0,4,6,113,7,0,2,1,15,1,0,28,8060,
1.135,7,0,6,5,113,7,0,3,2,15,1,0,20,9637,
1.135,7,0,9,4,113,7,0,5,2,15,1,0,16,7008,
1.135,7,0,13,3,113,7,0,7,2,15,1,0,28,16118,
1.135,7,0,14,2,113,7,0,9,2,15,1,0,28,16118,
1.135,7,0,18,1,113,7,0,11,2,15,1,0,28,16118,
1.136,5,0,1,5,113,8,0,1,3,14,1,0,14,8412,
1.136,5,0,8,3,113,8,0,4,3,11,1,0,2,964,
1.136,5,0,12,2,113,8,0,7,3,11,1,0,20,14456,
1.136,5,0,15,1,113,8,0,10,3,11,1,0,14,8412,
1.136,7,0,3,7,113,8,0,1,1,11,1,0,10,1752,
1.136,7,0,4,6,113,8,0,2,1,14,1,0,28,8060,
1.136,7,0,6,5,113,8,0,3,2,14,1,0,28,16118,
1.136,7,0,9,4,113,8,0,5,2,14,1,0,16,7008,
1.136,7,0,13,3,113,8,0,7,2,14,1,0,28,16118,
1.136,7,0,14,2,113,8,0,9,2,14,1,0,28,16118,
1.136,7,0,18,1,113,8,0,11,2,14,1,0,28,16118,
1.137,5,0,1,5,113,9,0,1,3,11,1,0,14,8412,
1.137,5,0,8,3,113,9,0,4,3,15,1,0,2,964,
1.137,5,0,12,2,113,9,0,7,3,15,1,0,20,14456,
1.137,5,0,15,1,113,9,0,10,3,13,1,0,14,8412,
1.137,7,0,3,7,113,9,0,1,1,12,1,0,10,1752,
1.137,7,0,4,6,113,9,0,2,1,13,1,0,28,8060,
1.137,7,0,6,5,113,9,0,3,2,13,1,0,24,13140,
1.137,7,0,9,4,113,9,0,5,2,13,1,0,16,7008,
1.137,7,0,13,3,113,9,0,7,2,13,1,0,28,16118,
1.137,7,0,14,2,113,9,0,9,2,13,1,0,28,16118,
1.137,7,0,18,1,113,9,0,11,2,13,1,0,28,16118,
1.138,7,0,3,7,114,0,0,1,1,15,1,0,24,6571,
1.138,7,0,4,6,114,0,0,2,1,12,1,0,28,8060,
1.138,7,0,6,5,114,0,0,3,1,12,1,0,24,6571,
1.138,7,0,9,4,114,0,0,4,2,12,1,0,16,7008,
1.138,7,0,13,3,114,0,0,6,2,12,1,0,28,16118,
1.138,7,0,14,2,114,0,0,8,2,12,1,0,28,16118,
1.138,7,0,18,1,114,0,0,10,2,12,1,0,28,16118,
1.139,7,0,3,7,114,1,0,1,1,14,1,0,24,6571,
1.139,7,0,4,6,114,1,0,2,1,11,1,0,28,8060,
1.139,7,0,6,5,114,1,0,3,2,11,1,0,24,13140,
1.139,7,0,9,4,114,1,0,5,2,11,1,0,16,7008,
1.139,7,0,13,3,114,1,0,7,2,11,1,0,28,16118,
1.139,7,0,14,2,114,1,0,9,2,11,1,0,28,16118,
1.139,7,0,18,1,114,1,0,11,2,11,1,0,28,16118,
1.14,7,0,3,7,114,2,0,1,1,13,1,0,24,6571,
1.14,7,0,4,6,114,2,0,2,1,15,1,0,28,8060,
1.14,7,0,6,5,114,2,0,3,2,15,1,0,24,13140,
1.14,7,0,9,4,114,2,0,5,2,15,1,0,16,7008,
1.14,7,0,13,3,114,2,0,7,2,15,1,0,28,16118,
1.14,7,0,14,2,114,2,0,9,2,15,1,0,28,16118,
1.14,7,0,18,1,114,2,0,11,2,15,1,0,28,16118,
1.143,5,0,1,5,114,5,0,1,3,15,1,0,12,6483,
1.143,5,0,8,3,114,5,0,4,3,15,1,0,2,964,
1.143,5,0,12,2,114,5,0,7,3,15,1,0,22,17083,
1.143,5,0,15,1,114,5,0,10,2,15,1,0,22,11390,
1.144,5,0,1,5,114,6,0,1,3,12,1,0,16,10514,
1.144,5,0,8,3,114,6,0,4,3,14,1,0,2,964,
1.144,5,0,12,2,114,6,0,7,3,14,1,0,24,19712,
1.144,5,0,15,1,114,6,0,10,3,14,1,0,22,17083,
1.145,5,0,1,5,114,7,0,1,3,13,1,0,16,10514,
1.145,5,0,8,3,114,7,0,4,3,13,1,0,2,964,
1.145,5,0,12,2,114,7,0,7,3,13,1,0,20,14456,
1.145,5,0,15,1,114,7,0,10,3,13,1,0,24,19712,
1.146,5,0,1,5,114,8,0,1,3,14,1,0,18,11827,
1.146,5,0,8,3,114,8,0,4,3,12,1,0,2,964,
1.146,5,0,12,2,114,8,0,7,3,12,1,0,20,14456,
1.146,5,0,15,1,114,8,0,10,3,12,1,0,28,24179,
1.146,7,0,3,7,114,8,0,1,1,12,1,0,10,1752,
1.146,7,0,4,6,114,8,0,2,1,15,1,0,28,8060,
1.146,7,0,6,5,114,8,0,3,2,14,1,0,20,9637,
1.146,7,0,9,4,114,8,0,5,2,15,1,0,16,7008,
1.146,7,0,13,3,114,8,0,7,2,15,1,0,28,16118,
1.146,7,0,14,2,114,8,0,9,2,15,1,0,28,16118,
1.146,7,0,18,1,114,8,0,11,2,15,1,0,28,16118,
1.147,5,0,1,5,114,9,0,1,3,11,1,0,16,10514,
1.147,5,0,8,3,114,9,0,4,3,11,1,0,2,964,
1.147,5,0,12,2,114,9,0,7,3,11,1,0,20,14456,
1.147,5,0,15,1,114,9,0,10,3,11,1,0,28,24179,
1.147,7,0,3,7,114,9,0,1,1,11,1,0,10,1752,
1.147,7,0,4,6,114,9,0,2,1,14,1,0,28,8060,
1.147,7,0,6,5,114,9,0,3,2,13,1,0,28,16118,
1.147,7,0,9,4,114,9,0,5,2,14,1,0,16,7008,
1.147,7,0,13,3,114,9,0,7,2,14,1,0,28,16118,
1.147,7,0,14,2,114,9,0,9,2,14,1,0,28,16118,
1.147,7,0,18,1,114,9,0,11,2,14,1,0,28,16118,
1.148,5,0,1,5,115,0,0,1,3,15,1,0,16,10514,
1.148,5,0,8,3,115,0,0,4,3,15,1,0,2,964,
1.148,5,0,12,2,115,0,0,7,3,15,1,0,20,14456,
1.148,5,0,15,1,115,0,0,10,3,15,1,0,28,24179,
1.148,7,0,3,7,115,0,0,1,1,15,1,0,10,1752,
1.148,7,0,4,6,115,0,0,2,1,13,1,0,28,8060,
1.148,7,0,6,5,115,0,0,3,1,12,1,0,28,8060,
1.148,7,0,9,4,115,0,0,4,2,13,1,0,16,7008,
1.148,7,0,13,3,115,0,0,6,2,13,1,0,28,16118,
1.148,7,0,14,2,115,0,0,8,2,13,1,0,28,16118,
1.148,7,0,18,1,115,0,0,10,2,13,1,0,28,16118,
1.149,7,0,3,7,115,1,0,1,1,14,1,0,14,2805,
1.149,7,0,4,6,115,1,0,2,1,12,1,0,28,8060,
1.149,7,0,6,5,115,1,0,3,2,11,1,0,28,16118,
1.149,7,0,9,4,115,1,0,5,2,12,1,0,16,7008,
1.149,7,0,13,3,115,1,0,7,2,12,1,0,28,16118,
1.149,7,0,14,2,115,1,0,9,2,12,1,0,28,16118,
1.149,7,0,18,1,115,1,0,11,2,12,1,0,28,16118,
1.15,7,0,3,7,115,2,0,1,1,13,1,0,20,4818,
1.15,7,0,4,6,115,2,0,2,1,11,1,0,28,8060,
1.15,7,0,6,5,115,2,0,3,2,15,1,0,26,14893,
1.15,7,0,9,4,115,2,0,5,2,11,1,0,16,7008,
1.15,7,0,13,3,115,2,0,7,2,11,1,0,28,16118,
1.15,7,0,14,2,115,2,0,9,2,11,1,0,28,16118,
1.15,7,0,18,1,115,2,0,11,2,11,1,0,28,16118,
1.154,5,0,1,5,115,6,0,1,3,12,1,0,12,6483,
1.154,5,0,8,3,115,6,0,4,3,15,1,0,2,964,
1.154,5,0,12,2,115,6,0,7,3,15,1,0,22,17083,
1.154,5,0,15,1,115,6,0,10,2,14,1,0,22,11390,
1.155,5,0,1,5,115,7,0,1,3,13,1,0,18,11827,
1.155,5,0,8,3,115,7,0,4,3,14,1,0,2,964,
1.155,5,0,12,2,115,7,0,7,3,14,1,0,20,14456,
1.155,5,0,15,1,115,7,0,10,3,13,1,0,26,22338,
1.156,5,0,1,5,115,8,0,1,3,14,1,0,20,14456,
1.156,5,0,8,3,115,8,0,4,3,13,1,0,2,964,
1.156,5,0,12,2,115,8,0,7,3,13,1,0,20,14456,
1.156,5,0,15,1,115,8,0,10,3,12,1,0,28,24179,
