Time,CellId,RNTI,BWPId,SINR(dB)
1.06293,6,1,0,30.4902
1.06314,8,7,0,17.4357
1.06321,8,6,0,69.8862
1.06329,2,5,0,34.604
1.06329,6,5,0,19.0389
1.06336,4,3,0,50.9331
1.06336,8,5,0,21.8052
1.0635,2,4,0,31.5353
1.0635,6,4,0,71.6942
1.0635,8,4,0,23.312
1.06364,4,2,0,26.0221
1.06364,2,3,0,35.8745
1.06364,6,3,0,7.93353
1.06364,8,3,0,60.2184
1.06379,2,2,0,44.963
1.06379,6,2,0,25.2549
1.06379,8,2,0,67.1527
1.06393,4,1,0,22.5436
1.06393,2,1,0,37.6415
1.06393,6,1,0,29.8493
1.06393,8,1,0,60.7893
1.06414,8,7,0,17.9664
1.06421,8,6,0,69.8226
1.06429,2,5,0,36.1305
1.06436,8,5,0,21.8646
1.0645,2,4,0,32.0554
1.0645,8,4,0,23.4902
1.06464,2,3,0,35.9487
