"18.3s,ENb,26.352,471.818"
"18.3s,ENb,476.649,458.898"
"18.3s,ENb,479.504,73.973"
"18.4s,ENb,17.572,86.3584"
"18.4s,ENb,26.496,471.664"
"18.4s,ENb,476.522,458.674"
"18.4s,ENb,479.392,74.104"
"18.5s,ENb,17.6675,86.556"
"18.5s,ENb,26.64,471.51"
"18.5s,ENb,476.394,458.449"
"18.5s,ENb,479.28,74.235"
"18.6s,ENb,17.763,86.7536"
"18.6s,ENb,26.784,471.356"
"18.6s,ENb,476.266,458.224"
"18.6s,ENb,479.168,74.366"
"18.7s,ENb,17.8585,86.9512"
"18.7s,ENb,26.928,471.202"
"18.7s,ENb,476.139,458"
"18.7s,ENb,479.056,74.497"
"18.8s,ENb,17.954,87.1488"
"18.8s,ENb,27.072,471.048"
"18.8s,ENb,476.011,457.775"
"18.8s,ENb,478.944,74.628"
"18.9s,ENb,18.0495,87.3464"
"18.9s,ENb,27.216,470.894"
"18.9s,ENb,475.884,457.551"
"18.9s,ENb,478.832,74.759"
"19s,ENb,18.145,87.544"
"19s,ENb,27.36,470.74"
"19s,ENb,475.756,457.326"
"19s,ENb,478.72,74.89"
"19.1s,ENb,18.2405,87.7416"
"19.1s,ENb,27.504,470.586"
"19.1s,ENb,475.628,457.101"
"19.1s,ENb,478.608,75.021"
"19.2s,ENb,18.336,87.9392"
"19.2s,ENb,27.648,470.432"
"19.2s,ENb,475.501,456.877"
"19.2s,ENb,478.496,75.152"
"19.3s,ENb,18.4315,88.1368"
"19.3s,ENb,27.792,470.278"
"19.3s,ENb,475.373,456.652"
"19.3s,ENb,478.384,75.283"
"19.4s,ENb,18.527,88.3344"
"19.4s,ENb,27.936,470.124"
"19.4s,ENb,475.246,456.428"
"19.4s,ENb,478.272,75.414"
"19.5s,ENb,18.6225,88.532"
"19.5s,ENb,28.08,469.97"
"19.5s,ENb,475.118,456.203"
"19.5s,ENb,478.16,75.545"
"19.6s,ENb,18.718,88.7296"
"19.6s,ENb,28.224,469.816"
"19.6s,ENb,474.99,455.978"
"19.6s,ENb,478.048,75.676"
"19.7s,ENb,18.8135,88.9272"
"19.7s,ENb,28.368,469.662"
"19.7s,ENb,474.863,455.754"
"19.7s,ENb,477.936,75.807"
"19.8s,ENb,18.909,89.1248"
"19.8s,ENb,28.512,469.508"
"19.8s,ENb,474.735,455.529"
"19.8s,ENb,477.824,75.938"
"19.9s,ENb,19.0045,89.3224"
"19.9s,ENb,28.656,469.354"
"19.9s,ENb,474.608,455.305"
"19.9s,ENb,477.712,76.069"
"20s,ENb,19.1,89.52"
"20s,ENb,28.8,469.2"
"20s,ENb,474.48,455.08"
"20s,ENb,477.6,76.2"
"20.1s,ENb,19.1955,89.7176"
"20.1s,ENb,28.944,469.046"
"20.1s,ENb,474.352,454.855"
"20.1s,ENb,477.488,76.331"
"20.2s,ENb,19.291,89.9152"
"20.2s,ENb,29.088,468.892"
"20.2s,ENb,474.225,454.631"
"20.2s,ENb,477.376,76.462"
"20.3s,ENb,19.3865,90.1128"
"20.3s,ENb,29.232,468.738"
"20.3s,ENb,474.097,454.406"
"20.3s,ENb,477.264,76.593"
"20.4s,ENb,19.482,90.3104"
"20.4s,ENb,29.376,468.584"
"20.4s,ENb,473.97,454.182"
"20.4s,ENb,477.152,76.724"
"20.5s,ENb,19.5775,90.508"
"20.5s,ENb,29.52,468.43"
"20.5s,ENb,473.842,453.957"
"20.5s,ENb,477.04,76.855"
"20.6s,ENb,19.673,90.7056"
"20.6s,ENb,29.664,468.276"
"20.6s,ENb,473.714,453.732"
"20.6s,ENb,476.928,76.986"
"20.7s,ENb,19.7685,90.9032"
"20.7s,ENb,29.808,468.122"
"20.7s,ENb,473.587,453.508"
"20.7s,ENb,476.816,77.117"
"20.8s,ENb,19.864,91.1008"
"20.8s,ENb,29.952,467.968"
"20.8s,ENb,473.459,453.283"
"20.8s,ENb,476.704,77.248"
"20.9s,ENb,19.9595,91.2984"
"20.9s,ENb,30.096,467.814"
"20.9s,ENb,473.332,453.059"
"20.9s,ENb,476.592,77.379"
"21s,ENb,20.055,91.496"
"21s,ENb,30.24,467.66"
"21s,ENb,473.204,452.834"
"21s,ENb,476.48,77.51"
"21.1s,ENb,20.1505,91.6936"
"21.1s,ENb,30.384,467.506"
"21.1s,ENb,473.076,452.609"
"21.1s,ENb,476.368,77.641"
"21.2s,ENb,20.246,91.8912"
"21.2s,ENb,30.528,467.352"
"21.2s,ENb,472.949,452.385"
"21.2s,ENb,476.256,77.772"
"21.3s,ENb,20.3415,92.0888"
"21.3s,ENb,30.672,467.198"
"21.3s,ENb,472.821,452.16"
"21.3s,ENb,476.144,77.903"
"21.4s,ENb,20.437,92.2864"
"21.4s,ENb,30.816,467.044"
"21.4s,ENb,472.694,451.936"
"21.4s,ENb,476.032,78.034"
"21.5s,ENb,20.5325,92.484"
"21.5s,ENb,30.96,466.89"
"21.5s,ENb,472.566,451.711"
"21.5s,ENb,475.92,78.165"
"21.6s,ENb,20.628,92.6816"
"21.6s,ENb,31.104,466.736"
"21.6s,ENb,472.438,451.486"
"21.6s,ENb,475.808,78.296"
"21.7s,ENb,20.7235,92.8792"
"21.7s,ENb,31.248,466.582"
"21.7s,ENb,472.311,451.262"
"21.7s,ENb,475.696,78.427"
"21.8s,ENb,20.819,93.0768"
"21.8s,ENb,31.392,466.428"
"21.8s,ENb,472.183,451.037"
"21.8s,ENb,475.584,78.558"
"21.9s,ENb,20.9145,93.2744"
"21.9s,ENb,31.536,466.274"
"21.9s,ENb,472.056,450.813"
"21.9s,ENb,475.472,78.689"
"22s,ENb,21.01,93.472"
"22s,ENb,31.68,466.12"
"22s,ENb,471.928,450.588"
"22s,ENb,475.36,78.82"
"22.1s,ENb,21.1055,93.6696"
"22.1s,ENb,31.824,465.966"
"22.1s,ENb,471.8,450.363"
"22.1s,ENb,475.248,78.951"
"22.2s,ENb,21.201,93.8672"
"22.2s,ENb,31.968,465.812"
"22.2s,ENb,471.673,450.139"
"22.2s,ENb,475.136,79.082"
"22.3s,ENb,21.2965,94.0648"
"22.3s,ENb,32.112,465.658"
"22.3s,ENb,471.545,449.914"
"22.3s,ENb,475.024,79.213"
"22.4s,ENb,21.392,94.2624"
"22.4s,ENb,32.256,465.504"
"22.4s,ENb,471.418,449.69"
"22.4s,ENb,474.912,79.344"
"22.5s,ENb,21.4875,94.46"
"22.5s,ENb,32.4,465.35"
"22.5s,ENb,471.29,449.465"
"22.5s,ENb,474.8,79.475"
"22.6s,ENb,21.583,94.6576"
"22.6s,ENb,32.544,465.196"
"22.6s,ENb,471.162,449.24"
"22.6s,ENb,474.688,79.606"
"22.7s,ENb,21.6785,94.8552"
"22.7s,ENb,32.688,465.042"
"22.7s,ENb,471.035,449.016"
"22.7s,ENb,474.576,79.737"
"22.8s,ENb,21.774,95.0528"
"22.8s,ENb,32.832,464.888"
"22.8s,ENb,470.907,448.791"
"22.8s,ENb,474.464,79.868"
"22.9s,ENb,21.8695,95.2504"
"22.9s,ENb,32.976,464.734"
"22.9s,ENb,470.78,448.567"
"22.9s,ENb,474.352,79.999"
"23s,ENb,21.965,95.448"
"23s,ENb,33.12,464.58"
"23s,ENb,470.652,448.342"
"23s,ENb,474.24,80.13"
"23.1s,ENb,22.0605,95.6456"
"23.1s,ENb,33.264,464.426"
"23.1s,ENb,470.524,448.117"
"23.1s,ENb,474.128,80.261"
"23.2s,ENb,22.156,95.8432"
"23.2s,ENb,33.408,464.272"
"23.2s,ENb,470.397,447.893"
"23.2s,ENb,474.016,80.392"
"23.3s,ENb,22.2515,96.0408"
"23.3s,ENb,33.552,464.118"
"23.3s,ENb,470.269,447.668"
"23.3s,ENb,473.904,80.523"
"23.4s,ENb,22.347,96.2384"
"23.4s,ENb,33.696,463.964"
"23.4s,ENb,470.142,447.444"
"23.4s,ENb,473.792,80.654"
"23.5s,ENb,22.4425,96.436"
"23.5s,ENb,33.84,463.81"
"23.5s,ENb,470.014,447.219"
"23.5s,ENb,473.68,80.785"
"23.6s,ENb,22.538,96.6336"
"23.6s,ENb,33.984,463.656"
"23.6s,ENb,469.886,446.994"
"23.6s,ENb,473.568,80.916"
"23.7s,ENb,22.6335,96.8312"
"23.7s,ENb,34.128,463.502"
"23.7s,ENb,469.759,446.77"
"23.7s,ENb,473.456,81.047"
"23.8s,ENb,22.729,97.0288"
"23.8s,ENb,34.272,463.348"
"23.8s,ENb,469.631,446.545"
"23.8s,ENb,473.344,81.178"
"23.9s,ENb,22.8245,97.2264"
"23.9s,ENb,34.416,463.194"
"23.9s,ENb,469.504,446.321"
"23.9s,ENb,473.232,81.309"
"24s,ENb,22.92,97.424"
"24s,ENb,34.56,463.04"
"24s,ENb,469.376,446.096"
"24s,ENb,473.12,81.44"
"24.1s,ENb,23.0155,97.6216"
"24.1s,ENb,34.704,462.886"
"24.1s,ENb,469.248,445.871"
"24.1s,ENb,473.008,81.571"
"24.2s,ENb,23.111,97.8192"
"24.2s,ENb,34.848,462.732"
"24.2s,ENb,469.121,445.647"
"24.2s,ENb,472.896,81.702"
"24.3s,ENb,23.2065,98.0168"
"24.3s,ENb,34.992,462.578"
"24.3s,ENb,468.993,445.422"
"24.3s,ENb,472.784,81.833"
"24.4s,ENb,23.302,98.2144"
"24.4s,ENb,35.136,462.424"
"24.4s,ENb,468.866,445.198"
"24.4s,ENb,472.672,81.964"
"24.5s,ENb,23.3975,98.412"
"24.5s,ENb,35.28,462.27"
"24.5s,ENb,468.738,444.973"
"24.5s,ENb,472.56,82.095"
"24.6s,ENb,23.493,98.6096"
"24.6s,ENb,35.424,462.116"
"24.6s,ENb,468.61,444.748"
"24.6s,ENb,472.448,82.226"
"24.7s,ENb,23.5885,98.8072"
"24.7s,ENb,35.568,461.962"
"24.7s,ENb,468.483,444.524"
"24.7s,ENb,472.336,82.357"
"24.8s,ENb,23.684,99.0048"
"24.8s,ENb,35.712,461.808"
"24.8s,ENb,468.355,444.299"
"24.8s,ENb,472.224,82.488"
"24.9s,ENb,23.7795,99.2024"
"24.9s,ENb,35.856,461.654"
"24.9s,ENb,468.228,444.075"
"24.9s,ENb,472.112,82.619"
"25s,ENb,23.875,99.4"
"25s,ENb,36,461.5"
"25s,ENb,468.1,443.85"
"25s,ENb,472,82.75"
"25.1s,ENb,23.9705,99.5976"
"25.1s,ENb,36.144,461.346"
"25.1s,ENb,467.972,443.625"
"25.1s,ENb,471.888,82.881"
"25.2s,ENb,24.066,99.7952"
"25.2s,ENb,36.288,461.192"
"25.2s,ENb,467.845,443.401"
"25.2s,ENb,471.776,83.012"
"25.3s,ENb,24.1615,99.9928"
"25.3s,ENb,36.432,461.038"
"25.3s,ENb,467.717,443.176"
"25.3s,ENb,471.664,83.143"
"25.4s,ENb,24.257,100.19"
"25.4s,ENb,36.576,460.884"
"25.4s,ENb,467.59,442.952"
"25.4s,ENb,471.552,83.274"
"25.5s,ENb,24.3525,100.388"
"25.5s,ENb,36.72,460.73"
"25.5s,ENb,467.462,442.727"
"25.5s,ENb,471.44,83.405"
"25.6s,ENb,24.448,100.586"
"25.6s,ENb,36.864,460.576"
"25.6s,ENb,467.334,442.502"
"25.6s,ENb,471.328,83.536"
"25.7s,ENb,24.5435,100.783"
"25.7s,ENb,37.008,460.422"
"25.7s,ENb,467.207,442.278"
"25.7s,ENb,471.216,83.667"
"25.8s,ENb,24.639,100.981"
"25.8s,ENb,37.152,460.268"
"25.8s,ENb,467.079,442.053"
"25.8s,ENb,471.104,83.798"
"25.9s,ENb,24.7345,101.178"
"25.9s,ENb,37.296,460.114"
"25.9s,ENb,466.952,441.829"
"25.9s,ENb,470.992,83.929"
"26s,ENb,24.83,101.376"
"26s,ENb,37.44,459.96"
"26s,ENb,466.824,441.604"
"26s,ENb,470.88,84.06"
"26.1s,ENb,24.9255,101.574"
"26.1s,ENb,37.584,459.806"
"26.1s,ENb,466.696,441.379"
"26.1s,ENb,470.768,84.191"
"26.2s,ENb,25.021,101.771"
"26.2s,ENb,37.728,459.652"
"26.2s,ENb,466.569,441.155"
"26.2s,ENb,470.656,84.322"
"26.3s,ENb,25.1165,101.969"
"26.3s,ENb,37.872,459.498"
"26.3s,ENb,466.441,440.93"
"26.3s,ENb,470.544,84.453"
"26.4s,ENb,25.212,102.166"
"26.4s,ENb,38.016,459.344"
"26.4s,ENb,466.314,440.706"
"26.4s,ENb,470.432,84.584"
"26.5s,ENb,25.3075,102.364"
"26.5s,ENb,38.16,459.19"
"26.5s,ENb,466.186,440.481"
"26.5s,ENb,470.32,84.715"
"26.6s,ENb,25.403,102.562"
"26.6s,ENb,38.304,459.036"
"26.6s,ENb,466.058,440.256"
"26.6s,ENb,470.208,84.846"
"26.7s,ENb,25.4985,102.759"
"26.7s,ENb,38.448,458.882"
"26.7s,ENb,465.931,440.032"
"26.7s,ENb,470.096,84.977"
"26.8s,ENb,25.594,102.957"
"26.8s,ENb,38.592,458.728"
"26.8s,ENb,465.803,439.807"
"26.8s,ENb,469.984,85.108"
"26.9s,ENb,25.6895,103.154"
"26.9s,ENb,38.736,458.574"
"26.9s,ENb,465.676,439.583"
"26.9s,ENb,469.872,85.239"
"27s,ENb,25.785,103.352"
"27s,ENb,38.88,458.42"
"27s,ENb,465.548,439.358"
"27s,ENb,469.76,85.37"
"27.1s,ENb,25.8805,103.55"
"27.1s,ENb,39.024,458.266"
"27.1s,ENb,465.42,439.133"
"27.1s,ENb,469.648,85.501"
"27.2s,ENb,25.976,103.747"
"27.2s,ENb,39.168,458.112"
"27.2s,ENb,465.293,438.909"
"27.2s,ENb,469.536,85.632"
"27.3s,ENb,26.0715,103.945"
"27.3s,ENb,39.312,457.958"
"27.3s,ENb,465.165,438.684"
"27.3s,ENb,469.424,85.763"
"27.4s,ENb,26.167,104.142"
"27.4s,ENb,39.456,457.804"
"27.4s,ENb,465.038,438.46"
"27.4s,ENb,469.312,85.894"
"27.5s,ENb,26.2625,104.34"
"27.5s,ENb,39.6,457.65"
"27.5s,ENb,464.91,438.235"
"27.5s,ENb,469.2,86.025"
"27.6s,ENb,26.358,104.538"
"27.6s,ENb,39.744,457.496"
"27.6s,ENb,464.782,438.01"
"27.6s,ENb,469.088,86.156"
"27.7s,ENb,26.4535,104.735"
"27.7s,ENb,39.888,457.342"
"27.7s,ENb,464.655,437.786"
"27.7s,ENb,468.976,86.287"
"27.8s,ENb,26.549,104.933"
"27.8s,ENb,40.032,457.188"
"27.8s,ENb,464.527,437.561"
"27.8s,ENb,468.864,86.418"
"27.9s,ENb,26.6445,105.13"
"27.9s,ENb,40.176,457.034"
"27.9s,ENb,464.4,437.337"
"27.9s,ENb,468.752,86.549"
"28s,ENb,26.74,105.328"
"28s,ENb,40.32,456.88"
"28s,ENb,464.272,437.112"
"28s,ENb,468.64,86.68"
"28.1s,ENb,26.8355,105.526"
"28.1s,ENb,40.464,456.726"
"28.1s,ENb,464.144,436.887"
"28.1s,ENb,468.528,86.811"
"28.2s,ENb,26.931,105.723"
"28.2s,ENb,40.608,456.572"
"28.2s,ENb,464.017,436.663"
"28.2s,ENb,468.416,86.942"
"28.3s,ENb,27.0265,105.921"
"28.3s,ENb,40.752,456.418"
"28.3s,ENb,463.889,436.438"
"28.3s,ENb,468.304,87.073"
"28.4s,ENb,27.122,106.118"
"28.4s,ENb,40.896,456.264"
"28.4s,ENb,463.762,436.214"
"28.4s,ENb,468.192,87.204"
"28.5s,ENb,27.2175,106.316"
"28.5s,ENb,41.04,456.11"
"28.5s,ENb,463.634,435.989"
"28.5s,ENb,468.08,87.335"
"28.6s,ENb,27.313,106.514"
"28.6s,ENb,41.184,455.956"
"28.6s,ENb,463.506,435.764"
"28.6s,ENb,467.968,87.466"
"28.7s,ENb,27.4085,106.711"
"28.7s,ENb,41.328,455.802"
"28.7s,ENb,463.379,435.54"
"28.7s,ENb,467.856,87.597"
"28.8s,ENb,27.504,106.909"
"28.8s,ENb,41.472,455.648"
"28.8s,ENb,463.251,435.315"
"28.8s,ENb,467.744,87.728"
"28.9s,ENb,27.5995,107.106"
"28.9s,ENb,41.616,455.494"
"28.9s,ENb,463.124,435.091"
"28.9s,ENb,467.632,87.859"
"29s,ENb,27.695,107.304"
"29s,ENb,41.76,455.34"
"29s,ENb,462.996,434.866"
"29s,ENb,467.52,87.99"
"29.1s,ENb,27.7905,107.502"
"29.1s,ENb,41.904,455.186"
"29.1s,ENb,462.868,434.641"
"29.1s,ENb,467.408,88.121"
"29.2s,ENb,27.886,107.699"
"29.2s,ENb,42.048,455.032"
"29.2s,ENb,462.741,434.417"
"29.2s,ENb,467.296,88.252"
"29.3s,ENb,27.9815,107.897"
"29.3s,ENb,42.192,454.878"
"29.3s,ENb,462.613,434.192"
"29.3s,ENb,467.184,88.383"
"29.4s,ENb,28.077,108.094"
"29.4s,ENb,42.336,454.724"
"29.4s,ENb,462.486,433.968"
"29.4s,ENb,467.072,88.514"
"29.5s,ENb,28.1725,108.292"
"29.5s,ENb,42.48,454.57"
"29.5s,ENb,462.358,433.743"
"29.5s,ENb,466.96,88.645"
"29.6s,ENb,28.268,108.49"
"29.6s,ENb,42.624,454.416"
"29.6s,ENb,462.23,433.518"
"29.6s,ENb,466.848,88.776"
"29.7s,ENb,28.3635,108.687"
"29.7s,ENb,42.768,454.262"
"29.7s,ENb,462.103,433.294"
"29.7s,ENb,466.736,88.907"
"29.8s,ENb,28.459,108.885"
"29.8s,ENb,42.912,454.108"
"29.8s,ENb,461.975,433.069"
"29.8s,ENb,466.624,89.038"
"29.9s,ENb,28.5545,109.082"
"29.9s,ENb,43.056,453.954"
"29.9s,ENb,461.848,432.845"
"29.9s,ENb,466.512,89.169"
"30s,ENb,28.65,109.28"
"30s,ENb,43.2,453.8"
"30s,ENb,461.72,432.62"
"30s,ENb,466.4,89.3"
"30.1s,ENb,28.7455,109.478"
"30.1s,ENb,43.344,453.646"
"30.1s,ENb,461.592,432.395"
"30.1s,ENb,466.288,89.431"
"30.2s,ENb,28.841,109.675"
"30.2s,ENb,43.488,453.492"
"30.2s,ENb,461.465,432.171"
"30.2s,ENb,466.176,89.562"
"30.3s,ENb,28.9365,109.873"
"30.3s,ENb,43.632,453.338"
"30.3s,ENb,461.337,431.946"
"30.3s,ENb,466.064,89.693"
"30.4s,ENb,29.032,110.07"
"30.4s,ENb,43.776,453.184"
"30.4s,ENb,461.21,431.722"
"30.4s,ENb,465.952,89.824"
"30.5s,ENb,29.1275,110.268"
"30.5s,ENb,43.92,453.03"
"30.5s,ENb,461.082,431.497"
"30.5s,ENb,465.84,89.955"
"30.6s,ENb,29.223,110.466"
"30.6s,ENb,44.064,452.876"
"30.6s,ENb,460.954,431.272"
"30.6s,ENb,465.728,90.086"
"30.7s,ENb,29.3185,110.663"
"30.7s,ENb,44.208,452.722"
"30.7s,ENb,460.827,431.048"
"30.7s,ENb,465.616,90.217"
"30.8s,ENb,29.414,110.861"
"30.8s,ENb,44.352,452.568"
"30.8s,ENb,460.699,430.823"
"30.8s,ENb,465.504,90.348"
"30.9s,ENb,29.5095,111.058"
"30.9s,ENb,44.496,452.414"
"30.9s,ENb,460.572,430.599"
"30.9s,ENb,465.392,90.479"
"31s,ENb,29.605,111.256"
"31s,ENb,44.64,452.26"
"31s,ENb,460.444,430.374"
"31s,ENb,465.28,90.61"
"31.1s,ENb,29.7005,111.454"
"31.1s,ENb,44.784,452.106"
"31.1s,ENb,460.316,430.149"
"31.1s,ENb,465.168,90.741"
"31.2s,ENb,29.796,111.651"
"31.2s,ENb,44.928,451.952"
"31.2s,ENb,460.189,429.925"
"31.2s,ENb,465.056,90.872"
"31.3s,ENb,29.8915,111.849"
"31.3s,ENb,45.072,451.798"
"31.3s,ENb,460.061,429.7"
"31.3s,ENb,464.944,91.003"
"31.4s,ENb,29.987,112.046"
"31.4s,ENb,45.216,451.644"
"31.4s,ENb,459.934,429.476"
"31.4s,ENb,464.832,91.134"
"31.5s,ENb,30.0825,112.244"
"31.5s,ENb,45.36,451.49"
"31.5s,ENb,459.806,429.251"
"31.5s,ENb,464.72,91.265"
"31.6s,ENb,30.178,112.442"
"31.6s,ENb,45.504,451.336"
"31.6s,ENb,459.678,429.026"
"31.6s,ENb,464.608,91.396"
"31.7s,ENb,30.2735,112.639"
"31.7s,ENb,45.648,451.182"
"31.7s,ENb,459.551,428.802"
"31.7s,ENb,464.496,91.527"
"31.8s,ENb,30.369,112.837"
"31.8s,ENb,45.792,451.028"
"31.8s,ENb,459.423,428.577"
"31.8s,ENb,464.384,91.658"
"31.9s,ENb,30.4645,113.034"
"31.9s,ENb,45.936,450.874"
"31.9s,ENb,459.296,428.353"
"31.9s,ENb,464.272,91.789"
"32s,ENb,30.56,113.232"
"32s,ENb,46.08,450.72"
"32s,ENb,459.168,428.128"
"32s,ENb,464.16,91.92"
"32.1s,ENb,30.6555,113.43"
"32.1s,ENb,46.224,450.566"
"32.1s,ENb,459.04,427.903"
"32.1s,ENb,464.048,92.051"
"32.2s,ENb,30.751,113.627"
"32.2s,ENb,46.368,450.412"
"32.2s,ENb,458.913,427.679"
"32.2s,ENb,463.936,92.182"
"32.3s,ENb,30.8465,113.825"
"32.3s,ENb,46.512,450.258"
"32.3s,ENb,458.785,427.454"
"32.3s,ENb,463.824,92.313"
"32.4s,ENb,30.942,114.022"
"32.4s,ENb,46.656,450.104"
"32.4s,ENb,458.658,427.23"
"32.4s,ENb,463.712,92.444"
"32.5s,ENb,31.0375,114.22"
"32.5s,ENb,46.8,449.95"
"32.5s,ENb,458.53,427.005"
"32.5s,ENb,463.6,92.575"
"32.6s,ENb,31.133,114.418"
"32.6s,ENb,46.944,449.796"
"32.6s,ENb,458.402,426.78"
"32.6s,ENb,463.488,92.706"
"32.7s,ENb,31.2285,114.615"
"32.7s,ENb,47.088,449.642"
"32.7s,ENb,458.275,426.556"
"32.7s,ENb,463.376,92.837"
"32.8s,ENb,31.324,114.813"
"32.8s,ENb,47.232,449.488"
"32.8s,ENb,458.147,426.331"
"32.8s,ENb,463.264,92.968"
"32.9s,ENb,31.4195,115.01"
"32.9s,ENb,47.376,449.334"
"32.9s,ENb,458.02,426.107"
"32.9s,ENb,463.152,93.099"
"33s,ENb,31.515,115.208"
"33s,ENb,47.52,449.18"
"33s,ENb,457.892,425.882"
"33s,ENb,463.04,93.23"
"33.1s,ENb,31.6105,115.406"
"33.1s,ENb,47.664,449.026"
"33.1s,ENb,457.764,425.657"
"33.1s,ENb,462.928,93.361"
"33.2s,ENb,31.706,115.603"
"33.2s,ENb,47.808,448.872"
"33.2s,ENb,457.637,425.433"
"33.2s,ENb,462.816,93.492"
"33.3s,ENb,31.8015,115.801"
"33.3s,ENb,47.952,448.718"
"33.3s,ENb,457.509,425.208"
"33.3s,ENb,462.704,93.623"
"33.4s,ENb,31.897,115.998"
"33.4s,ENb,48.096,448.564"
"33.4s,ENb,457.382,424.984"
"33.4s,ENb,462.592,93.754"
"33.5s,ENb,31.9925,116.196"
"33.5s,ENb,48.24,448.41"
"33.5s,ENb,457.254,424.759"
"33.5s,ENb,462.48,93.885"
"33.6s,ENb,32.088,116.394"
"33.6s,ENb,48.384,448.256"
"33.6s,ENb,457.126,424.534"
"33.6s,ENb,462.368,94.016"
"33.7s,ENb,32.1835,116.591"
"33.7s,ENb,48.528,448.102"
"33.7s,ENb,456.999,424.31"
"33.7s,ENb,462.256,94.147"
"33.8s,ENb,32.279,116.789"
"33.8s,ENb,48.672,447.948"
"33.8s,ENb,456.871,424.085"
"33.8s,ENb,462.144,94.278"
"33.9s,ENb,32.3745,116.986"
"33.9s,ENb,48.816,447.794"
"33.9s,ENb,456.744,423.861"
"33.9s,ENb,462.032,94.409"
"34s,ENb,32.47,117.184"
"34s,ENb,48.96,447.64"
"34s,ENb,456.616,423.636"
"34s,ENb,461.92,94.54"
"34.1s,ENb,32.5655,117.382"
"34.1s,ENb,49.104,447.486"
"34.1s,ENb,456.488,423.411"
"34.1s,ENb,461.808,94.671"
"34.2s,ENb,32.661,117.579"
"34.2s,ENb,49.248,447.332"
"34.2s,ENb,456.361,423.187"
"34.2s,ENb,461.696,94.802"
"34.3s,ENb,32.7565,117.777"
"34.3s,ENb,49.392,447.178"
"34.3s,ENb,456.233,422.962"
"34.3s,ENb,461.584,94.933"
"34.4s,ENb,32.852,117.974"
"34.4s,ENb,49.536,447.024"
"34.4s,ENb,456.106,422.738"
"34.4s,ENb,461.472,95.064"
"34.5s,ENb,32.9475,118.172"
"34.5s,ENb,49.68,446.87"
"34.5s,ENb,455.978,422.513"
"34.5s,ENb,461.36,95.195"
"34.6s,ENb,33.043,118.37"
"34.6s,ENb,49.824,446.716"
"34.6s,ENb,455.85,422.288"
"34.6s,ENb,461.248,95.326"
"34.7s,ENb,33.1385,118.567"
"34.7s,ENb,49.968,446.562"
"34.7s,ENb,455.723,422.064"
"34.7s,ENb,461.136,95.457"
"34.8s,ENb,33.234,118.765"
"34.8s,ENb,50.112,446.408"
"34.8s,ENb,455.595,421.839"
"34.8s,ENb,461.024,95.588"
"34.9s,ENb,33.3295,118.962"
"34.9s,ENb,50.256,446.254"
"34.9s,ENb,455.468,421.615"
"34.9s,ENb,460.912,95.719"
"35s,ENb,33.425,119.16"
"35s,ENb,50.4,446.1"
"35s,ENb,455.34,421.39"
"35s,ENb,460.8,95.85"
"35.1s,ENb,33.5205,119.358"
"35.1s,ENb,50.544,445.946"
"35.1s,ENb,455.212,421.165"
"35.1s,ENb,460.688,95.981"
"35.2s,ENb,33.616,119.555"
"35.2s,ENb,50.688,445.792"
"35.2s,ENb,455.085,420.941"
"35.2s,ENb,460.576,96.112"
"35.3s,ENb,33.7115,119.753"
"35.3s,ENb,50.832,445.638"
"35.3s,ENb,454.957,420.716"
"35.3s,ENb,460.464,96.243"
"35.4s,ENb,33.807,119.95"
"35.4s,ENb,50.976,445.484"
"35.4s,ENb,454.83,420.492"
"35.4s,ENb,460.352,96.374"
"35.5s,ENb,33.9025,120.148"
"35.5s,ENb,51.12,445.33"
"35.5s,ENb,454.702,420.267"
"35.5s,ENb,460.24,96.505"
"35.6s,ENb,33.998,120.346"
"35.6s,ENb,51.264,445.176"
"35.6s,ENb,454.574,420.042"
"35.6s,ENb,460.128,96.636"
"35.7s,ENb,34.0935,120.543"
"35.7s,ENb,51.408,445.022"
"35.7s,ENb,454.447,419.818"
"35.7s,ENb,460.016,96.767"
"35.8s,ENb,34.189,120.741"
"35.8s,ENb,51.552,444.868"
"35.8s,ENb,454.319,419.593"
"35.8s,ENb,459.904,96.898"
"35.9s,ENb,34.2845,120.938"
"35.9s,ENb,51.696,444.714"
"35.9s,ENb,454.192,419.369"
"35.9s,ENb,459.792,97.029"
"36s,ENb,34.38,121.136"
"36s,ENb,51.84,444.56"
"36s,ENb,454.064,419.144"
"36s,ENb,459.68,97.16"
"36.1s,ENb,34.4755,121.334"
"36.1s,ENb,51.984,444.406"
"36.1s,ENb,453.936,418.919"
"36.1s,ENb,459.568,97.291"
"36.2s,ENb,34.571,121.531"
"36.2s,ENb,52.128,444.252"
"36.2s,ENb,453.809,418.695"
"36.2s,ENb,459.456,97.422"
"36.3s,ENb,34.6665,121.729"
"36.3s,ENb,52.272,444.098"
"36.3s,ENb,453.681,418.47"
"36.3s,ENb,459.344,97.553"
"36.4s,ENb,34.762,121.926"
"36.4s,ENb,52.416,443.944"
"36.4s,ENb,453.554,418.246"
"36.4s,ENb,459.232,97.684"
"36.5s,ENb,34.8575,122.124"
"36.5s,ENb,52.56,443.79"
"36.5s,ENb,453.426,418.021"
"36.5s,ENb,459.12,97.815"
"36.6s,ENb,34.953,122.322"
"36.6s,ENb,52.704,443.636"
"36.6s,ENb,453.298,417.796"
"36.6s,ENb,459.008,97.946"
"36.7s,ENb,35.0485,122.519"
