Time,Entity,Frame,SF,Slot,VarTTI,nodeId,RNTI,bwpId,MsgType
1.027,ENB,MAC,Rxed,102,7,0,8,2,0
1.027,ENB,MAC,Rxed,102,7,0,8,1,0
1.027,ENB,MAC,Rxed,102,7,0,8,5,0
1.028,ENB,MAC,Rxed,102,8,0,2,4,0
1.028,ENB,MAC,Rxed,102,8,0,2,5,0
1.028,ENB,MAC,Rxed,102,8,0,2,4,0
1.028,ENB,MAC,Rxed,102,8,0,2,3,0
1.028,ENB,MAC,Rxed,102,8,0,2,2,0
1.028,ENB,MAC,Rxed,102,8,0,2,1,0
1.028,ENB,MAC,Rxed,102,8,0,4,3,0
1.028,ENB,MAC,Rxed,102,8,0,4,2,0
1.028,ENB,MAC,Rxed,102,8,0,4,1,0
1.028,ENB,MAC,Rxed,102,8,0,4,3,0
1.028,ENB,MAC,Rxed,102,8,0,4,2,0
1.028,ENB,MAC,Rxed,102,8,0,4,1,0
1.028,ENB,MAC,Rxed,102,8,0,6,5,0
1.028,ENB,MAC,Rxed,102,8,0,6,4,0
1.028,ENB,MAC,Rxed,102,8,0,6,3,0
1.028,ENB,MAC,Rxed,102,8,0,6,2,0
1.028,ENB,MAC,Rxed,102,8,0,6,1,0
1.028,ENB,MAC,Rxed,102,8,0,6,5,0
1.028,ENB,MAC,Rxed,102,8,0,6,4,0
1.028,ENB,MAC,Rxed,102,8,0,6,3,0
1.028,ENB,MAC,Rxed,102,8,0,6,2,0
1.028,ENB,MAC,Rxed,102,8,0,6,1,0
1.028,ENB,MAC,Rxed,102,8,0,8,7,0
1.028,ENB,MAC,Rxed,102,8,0,8,6,0
1.028,ENB,MAC,Rxed,102,8,0,8,5,0
1.028,ENB,MAC,Rxed,102,8,0,8,4,0
1.028,ENB,MAC,Rxed,102,8,0,8,3,0
1.028,ENB,MAC,Rxed,102,8,0,8,2,0
1.028,ENB,MAC,Rxed,102,8,0,8,1,0
1.028,ENB,MAC,Rxed,102,8,0,8,7,0
1.028,ENB,MAC,Rxed,102,8,0,8,6,0
1.028,ENB,MAC,Rxed,102,8,0,8,5,0
1.028,ENB,MAC,Rxed,102,8,0,8,4,0
1.028,ENB,MAC,Rxed,102,8,0,8,3,0
1.028,ENB,MAC,Rxed,102,8,0,8,2,0
1.028,ENB,MAC,Rxed,102,8,0,8,1,0
1.029,ENB,MAC,Rxed,102,9,0,2,5,0
1.029,ENB,MAC,Rxed,102,9,0,2,4,0
1.029,ENB,MAC,Rxed,102,9,0,2,3,0
1.029,ENB,MAC,Rxed,102,9,0,2,2,0
1.029,ENB,MAC,Rxed,102,9,0,2,1,0
1.029,ENB,MAC,Rxed,102,9,0,2,5,0
1.029,ENB,MAC,Rxed,102,9,0,2,4,0
1.029,ENB,MAC,Rxed,102,9,0,2,3,0
1.029,ENB,MAC,Rxed,102,9,0,2,2,0
1.029,ENB,MAC,Rxed,102,9,0,2,1,0
1.029,ENB,MAC,Rxed,102,9,0,4,3,0
1.029,ENB,MAC,Rxed,102,9,0,4,2,0
1.029,ENB,MAC,Rxed,102,9,0,4,1,0
1.029,ENB,MAC,Rxed,102,9,0,4,3,0
1.029,ENB,MAC,Rxed,102,9,0,4,2,0
1.029,ENB,MAC,Rxed,102,9,0,4,1,0
1.029,ENB,MAC,Rxed,102,9,0,6,5,0
1.029,ENB,MAC,Rxed,102,9,0,6,4,0
1.029,ENB,MAC,Rxed,102,9,0,6,3,0
1.029,ENB,MAC,Rxed,102,9,0,6,2,0
1.029,ENB,MAC,Rxed,102,9,0,6,1,0
1.029,ENB,MAC,Rxed,102,9,0,6,2,0
1.029,ENB,MAC,Rxed,102,9,0,8,7,0
1.029,ENB,MAC,Rxed,102,9,0,8,6,0
1.029,ENB,MAC,Rxed,102,9,0,8,5,0
1.029,ENB,MAC,Rxed,102,9,0,8,3,0
1.029,ENB,MAC,Rxed,102,9,0,8,2,0
1.029,ENB,MAC,Rxed,102,9,0,8,1,0
1.029,ENB,MAC,Rxed,102,9,0,8,4,0
1.029,ENB,MAC,Rxed,102,9,0,8,5,0
1.03,ENB,MAC,Rxed,103,0,0,2,5,0
1.03,ENB,MAC,Rxed,103,0,0,2,4,0
1.03,ENB,MAC,Rxed,103,0,0,2,3,0
1.03,ENB,MAC,Rxed,103,0,0,2,2,0
1.03,ENB,MAC,Rxed,103,0,0,2,1,0
1.03,ENB,MAC,Rxed,103,0,0,2,5,0
1.03,ENB,MAC,Rxed,103,0,0,2,4,0
1.03,ENB,MAC,Rxed,103,0,0,2,3,0
1.03,ENB,MAC,Rxed,103,0,0,2,2,0
1.03,ENB,MAC,Rxed,103,0,0,2,1,0
1.03,ENB,MAC,Rxed,103,0,0,4,3,0
1.03,ENB,MAC,Rxed,103,0,0,4,2,0
1.03,ENB,MAC,Rxed,103,0,0,4,1,0
1.03,ENB,MAC,Rxed,103,0,0,4,3,0
1.03,ENB,MAC,Rxed,103,0,0,4,2,0
1.03,ENB,MAC,Rxed,103,0,0,4,1,0
1.03,ENB,MAC,Rxed,103,0,0,6,2,0
1.03,ENB,MAC,Rxed,103,0,0,6,5,0
1.03,ENB,MAC,Rxed,103,0,0,6,4,0
1.03,ENB,MAC,Rxed,103,0,0,6,3,0
1.03,ENB,MAC,Rxed,103,0,0,6,2,0
1.03,ENB,MAC,Rxed,103,0,0,6,1,0
1.03,ENB,MAC,Rxed,103,0,0,8,5,0
1.03,ENB,MAC,Rxed,103,0,0,8,7,0
1.03,ENB,MAC,Rxed,103,0,0,8,6,0
1.03,ENB,MAC,Rxed,103,0,0,8,5,0
1.03,ENB,MAC,Rxed,103,0,0,8,4,0
1.03,ENB,MAC,Rxed,103,0,0,8,3,0
1.03,ENB,MAC,Rxed,103,0,0,8,2,0
1.03,ENB,MAC,Rxed,103,0,0,8,1,0
1.031,ENB,MAC,Rxed,103,1,0,2,5,0
1.031,ENB,MAC,Rxed,103,1,0,2,4,0
1.031,ENB,MAC,Rxed,103,1,0,2,3,0
1.031,ENB,MAC,Rxed,103,1,0,2,2,0
1.031,ENB,MAC,Rxed,103,1,0,2,1,0
1.031,ENB,MAC,Rxed,103,1,0,2,5,0
1.031,ENB,MAC,Rxed,103,1,0,2,4,0
1.031,ENB,MAC,Rxed,103,1,0,2,3,0
1.031,ENB,MAC,Rxed,103,1,0,2,2,0
1.031,ENB,MAC,Rxed,103,1,0,2,1,0
1.031,ENB,MAC,Rxed,103,1,0,4,3,0
1.031,ENB,MAC,Rxed,103,1,0,4,1,0
1.031,ENB,MAC,Rxed,103,1,0,4,2,0
1.031,ENB,MAC,Rxed,103,1,0,4,3,0
1.031,ENB,MAC,Rxed,103,1,0,4,1,0
1.031,ENB,MAC,Rxed,103,1,0,4,2,0
1.031,ENB,MAC,Rxed,103,1,0,6,5,0
1.031,ENB,MAC,Rxed,103,1,0,6,4,0
1.031,ENB,MAC,Rxed,103,1,0,6,2,0
1.031,ENB,MAC,Rxed,103,1,0,6,1,0
1.031,ENB,MAC,Rxed,103,1,0,6,3,0
1.031,ENB,MAC,Rxed,103,1,0,6,5,0
1.031,ENB,MAC,Rxed,103,1,0,6,4,0
1.031,ENB,MAC,Rxed,103,1,0,6,2,0
1.031,ENB,MAC,Rxed,103,1,0,6,1,0
1.031,ENB,MAC,Rxed,103,1,0,6,3,0
1.031,ENB,MAC,Rxed,103,1,0,8,7,0
1.031,ENB,MAC,Rxed,103,1,0,8,6,0
1.031,ENB,MAC,Rxed,103,1,0,8,5,0
1.031,ENB,MAC,Rxed,103,1,0,8,4,0
1.031,ENB,MAC,Rxed,103,1,0,8,3,0
1.031,ENB,MAC,Rxed,103,1,0,8,2,0
1.031,ENB,MAC,Rxed,103,1,0,8,1,0
1.031,ENB,MAC,Rxed,103,1,0,8,4,0
1.032,ENB,MAC,Rxed,103,2,0,2,4,0
1.032,ENB,MAC,Rxed,103,2,0,2,3,0
1.032,ENB,MAC,Rxed,103,2,0,2,2,0
1.032,ENB,MAC,Rxed,103,2,0,2,1,0
1.032,ENB,MAC,Rxed,103,2,0,2,5,0
1.032,ENB,MAC,Rxed,103,2,0,2,4,0
1.032,ENB,MAC,Rxed,103,2,0,2,3,0
1.032,ENB,MAC,Rxed,103,2,0,2,2,0
1.032,ENB,MAC,Rxed,103,2,0,2,1,0
1.032,ENB,MAC,Rxed,103,2,0,2,5,0
1.032,ENB,MAC,Rxed,103,2,0,4,3,0
1.032,ENB,MAC,Rxed,103,2,0,4,2,0
1.032,ENB,MAC,Rxed,103,2,0,4,1,0
1.032,ENB,MAC,Rxed,103,2,0,4,3,0
1.032,ENB,MAC,Rxed,103,2,0,4,2,0
1.032,ENB,MAC,Rxed,103,2,0,4,1,0
1.032,ENB,MAC,Rxed,103,2,0,6,5,0
1.032,ENB,MAC,Rxed,103,2,0,6,4,0
1.032,ENB,MAC,Rxed,103,2,0,6,3,0
1.032,ENB,MAC,Rxed,103,2,0,6,2,0
1.032,ENB,MAC,Rxed,103,2,0,6,1,0
1.032,ENB,MAC,Rxed,103,2,0,6,5,0
1.032,ENB,MAC,Rxed,103,2,0,6,4,0
1.032,ENB,MAC,Rxed,103,2,0,6,3,0
1.032,ENB,MAC,Rxed,103,2,0,6,2,0
1.032,ENB,MAC,Rxed,103,2,0,6,1,0
1.032,ENB,MAC,Rxed,103,2,0,8,4,0
1.032,ENB,MAC,Rxed,103,2,0,8,7,0
1.032,ENB,MAC,Rxed,103,2,0,8,6,0
1.032,ENB,MAC,Rxed,103,2,0,8,5,0
1.032,ENB,MAC,Rxed,103,2,0,8,4,0
1.032,ENB,MAC,Rxed,103,2,0,8,3,0
1.032,ENB,MAC,Rxed,103,2,0,8,2,0
1.032,ENB,MAC,Rxed,103,2,0,8,1,0
1.033,ENB,MAC,Rxed,103,3,0,2,5,0
1.033,ENB,MAC,Rxed,103,3,0,2,4,0
1.033,ENB,MAC,Rxed,103,3,0,2,3,0
1.033,ENB,MAC,Rxed,103,3,0,2,2,0
1.033,ENB,MAC,Rxed,103,3,0,2,1,0
1.033,ENB,MAC,Rxed,103,3,0,2,5,0
1.033,ENB,MAC,Rxed,103,3,0,2,4,0
1.033,ENB,MAC,Rxed,103,3,0,2,3,0
1.033,ENB,MAC,Rxed,103,3,0,2,2,0
1.033,ENB,MAC,Rxed,103,3,0,2,1,0
1.033,ENB,MAC,Rxed,103,3,0,4,3,0
1.033,ENB,MAC,Rxed,103,3,0,4,1,0
1.033,ENB,MAC,Rxed,103,3,0,4,2,0
1.033,ENB,MAC,Rxed,103,3,0,4,3,0
1.033,ENB,MAC,Rxed,103,3,0,4,1,0
1.033,ENB,MAC,Rxed,103,3,0,4,2,0
1.033,ENB,MAC,Rxed,103,3,0,6,5,0
1.033,ENB,MAC,Rxed,103,3,0,6,4,0
1.033,ENB,MAC,Rxed,103,3,0,6,2,0
1.033,ENB,MAC,Rxed,103,3,0,6,3,0
1.033,ENB,MAC,Rxed,103,3,0,6,1,0
1.033,ENB,MAC,Rxed,103,3,0,6,3,0
1.033,ENB,MAC,Rxed,103,3,0,8,7,0
1.033,ENB,MAC,Rxed,103,3,0,8,6,0
1.033,ENB,MAC,Rxed,103,3,0,8,5,0
1.033,ENB,MAC,Rxed,103,3,0,8,4,0
1.033,ENB,MAC,Rxed,103,3,0,8,3,0
1.033,ENB,MAC,Rxed,103,3,0,8,2,0
1.033,ENB,MAC,Rxed,103,3,0,8,1,0
1.033,ENB,MAC,Rxed,103,3,0,8,7,0
1.033,ENB,MAC,Rxed,103,3,0,8,6,0
1.033,ENB,MAC,Rxed,103,3,0,8,5,0
1.033,ENB,MAC,Rxed,103,3,0,8,4,0
1.033,ENB,MAC,Rxed,103,3,0,8,3,0
1.033,ENB,MAC,Rxed,103,3,0,8,2,0
1.033,ENB,MAC,Rxed,103,3,0,8,1,0
1.034,ENB,MAC,Rxed,103,4,0,2,5,0
1.034,ENB,MAC,Rxed,103,4,0,2,4,0
1.034,ENB,MAC,Rxed,103,4,0,2,3,0
1.034,ENB,MAC,Rxed,103,4,0,2,2,0
1.034,ENB,MAC,Rxed,103,4,0,2,1,0
1.034,ENB,MAC,Rxed,103,4,0,2,5,0
1.034,ENB,MAC,Rxed,103,4,0,4,3,0
1.034,ENB,MAC,Rxed,103,4,0,4,2,0
1.034,ENB,MAC,Rxed,103,4,0,4,1,0
1.034,ENB,MAC,Rxed,103,4,0,4,3,0
1.034,ENB,MAC,Rxed,103,4,0,4,2,0
1.034,ENB,MAC,Rxed,103,4,0,4,1,0
1.034,ENB,MAC,Rxed,103,4,0,6,3,0
1.034,ENB,MAC,Rxed,103,4,0,6,5,0
1.034,ENB,MAC,Rxed,103,4,0,6,4,0
1.034,ENB,MAC,Rxed,103,4,0,6,3,0
1.034,ENB,MAC,Rxed,103,4,0,6,1,0
1.034,ENB,MAC,Rxed,103,4,0,6,2,0
1.034,ENB,MAC,Rxed,103,4,0,8,7,0
1.034,ENB,MAC,Rxed,103,4,0,8,6,0
1.034,ENB,MAC,Rxed,103,4,0,8,5,0
1.034,ENB,MAC,Rxed,103,4,0,8,4,0
1.034,ENB,MAC,Rxed,103,4,0,8,3,0
1.034,ENB,MAC,Rxed,103,4,0,8,2,0
1.034,ENB,MAC,Rxed,103,4,0,8,1,0
1.034,ENB,MAC,Rxed,103,4,0,8,7,0
1.034,ENB,MAC,Rxed,103,4,0,8,6,0
1.034,ENB,MAC,Rxed,103,4,0,8,5,0
1.034,ENB,MAC,Rxed,103,4,0,8,4,0
1.034,ENB,MAC,Rxed,103,4,0,8,3,0
1.034,ENB,MAC,Rxed,103,4,0,8,2,0
1.034,ENB,MAC,Rxed,103,4,0,8,1,0
1.035,ENB,MAC,Rxed,103,5,0,2,5,0
1.035,ENB,MAC,Rxed,103,5,0,2,5,0
1.035,ENB,MAC,Rxed,103,5,0,2,3,0
1.035,ENB,MAC,Rxed,103,5,0,2,2,0
1.035,ENB,MAC,Rxed,103,5,0,2,1,0
1.035,ENB,MAC,Rxed,103,5,0,2,4,0
1.035,ENB,MAC,Rxed,103,5,0,4,3,0
1.035,ENB,MAC,Rxed,103,5,0,4,2,0
1.035,ENB,MAC,Rxed,103,5,0,4,1,0
1.035,ENB,MAC,Rxed,103,5,0,4,2,0
1.035,ENB,MAC,Rxed,103,5,0,6,5,0
1.035,ENB,MAC,Rxed,103,5,0,6,4,0
1.035,ENB,MAC,Rxed,103,5,0,6,2,0
1.035,ENB,MAC,Rxed,103,5,0,6,3,0
1.035,ENB,MAC,Rxed,103,5,0,6,1,0
1.035,ENB,MAC,Rxed,103,5,0,6,3,0
1.035,ENB,MAC,Rxed,103,5,0,6,1,0
1.035,ENB,MAC,Rxed,103,5,0,8,7,0
1.035,ENB,MAC,Rxed,103,5,0,8,6,0
1.035,ENB,MAC,Rxed,103,5,0,8,5,0
1.035,ENB,MAC,Rxed,103,5,0,8,4,0
1.035,ENB,MAC,Rxed,103,5,0,8,3,0
1.035,ENB,MAC,Rxed,103,5,0,8,2,0
1.035,ENB,MAC,Rxed,103,5,0,8,1,0
1.035,ENB,MAC,Rxed,103,5,0,8,7,0
1.035,ENB,MAC,Rxed,103,5,0,8,6,0
1.035,ENB,MAC,Rxed,103,5,0,8,5,0
1.035,ENB,MAC,Rxed,103,5,0,8,4,0
1.035,ENB,MAC,Rxed,103,5,0,8,3,0
1.035,ENB,MAC,Rxed,103,5,0,8,2,0
1.035,ENB,MAC,Rxed,103,5,0,8,1,0
1.036,ENB,MAC,Rxed,103,6,0,2,5,0
1.036,ENB,MAC,Rxed,103,6,0,2,3,0
1.036,ENB,MAC,Rxed,103,6,0,2,2,0
1.036,ENB,MAC,Rxed,103,6,0,2,1,0
1.036,ENB,MAC,Rxed,103,6,0,2,4,0
1.036,ENB,MAC,Rxed,103,6,0,2,5,0
1.036,ENB,MAC,Rxed,103,6,0,2,3,0
1.036,ENB,MAC,Rxed,103,6,0,2,2,0
1.036,ENB,MAC,Rxed,103,6,0,2,1,0
1.036,ENB,MAC,Rxed,103,6,0,2,4,0
1.036,ENB,MAC,Rxed,103,6,0,4,2,0
1.036,ENB,MAC,Rxed,103,6,0,4,3,0
1.036,ENB,MAC,Rxed,103,6,0,4,1,0
1.036,ENB,MAC,Rxed,103,6,0,4,2,0
1.036,ENB,MAC,Rxed,103,6,0,6,3,0
1.036,ENB,MAC,Rxed,103,6,0,6,1,0
1.036,ENB,MAC,Rxed,103,6,0,6,2,0
1.036,ENB,MAC,Rxed,103,6,0,8,7,0
1.036,ENB,MAC,Rxed,103,6,0,8,6,0
1.036,ENB,MAC,Rxed,103,6,0,8,3,0
1.036,ENB,MAC,Rxed,103,6,0,8,2,0
1.036,ENB,MAC,Rxed,103,6,0,8,1,0
1.036,ENB,MAC,Rxed,103,6,0,8,5,0
1.036,ENB,MAC,Rxed,103,6,0,8,4,0
1.036,ENB,MAC,Rxed,103,6,0,8,7,0
1.036,ENB,MAC,Rxed,103,6,0,8,6,0
1.036,ENB,MAC,Rxed,103,6,0,8,3,0
1.036,ENB,MAC,Rxed,103,6,0,8,2,0
1.036,ENB,MAC,Rxed,103,6,0,8,1,0
1.036,ENB,MAC,Rxed,103,6,0,8,5,0
1.036,ENB,MAC,Rxed,103,6,0,8,4,0
1.037,ENB,MAC,Rxed,103,7,0,2,5,0
1.037,ENB,MAC,Rxed,103,7,0,2,4,0
1.037,ENB,MAC,Rxed,103,7,0,2,3,0
1.037,ENB,MAC,Rxed,103,7,0,2,2,0
1.037,ENB,MAC,Rxed,103,7,0,2,1,0
1.037,ENB,MAC,Rxed,103,7,0,2,4,0
1.037,ENB,MAC,Rxed,103,7,0,4,3,0
1.037,ENB,MAC,Rxed,103,7,0,4,2,0
1.037,ENB,MAC,Rxed,103,7,0,4,1,0
1.037,ENB,MAC,Rxed,103,7,0,4,3,0
1.037,ENB,MAC,Rxed,103,7,0,4,2,0
1.037,ENB,MAC,Rxed,103,7,0,4,1,0
1.037,ENB,MAC,Rxed,103,7,0,6,2,0
1.037,ENB,MAC,Rxed,103,7,0,6,3,0
1.037,ENB,MAC,Rxed,103,7,0,6,1,0
1.037,ENB,MAC,Rxed,103,7,0,8,7,0
1.037,ENB,MAC,Rxed,103,7,0,8,6,0
1.037,ENB,MAC,Rxed,103,7,0,8,5,0
1.037,ENB,MAC,Rxed,103,7,0,8,4,0
1.037,ENB,MAC,Rxed,103,7,0,8,3,0
1.037,ENB,MAC,Rxed,103,7,0,8,2,0
1.037,ENB,MAC,Rxed,103,7,0,8,1,0
1.037,ENB,MAC,Rxed,103,7,0,8,7,0
1.037,ENB,MAC,Rxed,103,7,0,8,6,0
1.037,ENB,MAC,Rxed,103,7,0,8,5,0
1.037,ENB,MAC,Rxed,103,7,0,8,4,0
1.037,ENB,MAC,Rxed,103,7,0,8,3,0
1.037,ENB,MAC,Rxed,103,7,0,8,2,0
1.037,ENB,MAC,Rxed,103,7,0,8,1,0
1.038,ENB,MAC,Rxed,103,8,0,2,4,0
1.038,ENB,MAC,Rxed,103,8,0,2,4,0
1.038,ENB,MAC,Rxed,103,8,0,4,3,0
1.038,ENB,MAC,Rxed,103,8,0,4,2,0
1.038,ENB,MAC,Rxed,103,8,0,4,1,0
1.038,ENB,MAC,Rxed,103,8,0,4,2,0
1.038,ENB,MAC,Rxed,103,8,0,6,3,0
1.038,ENB,MAC,Rxed,103,8,0,6,1,0
1.038,ENB,MAC,Rxed,103,8,0,6,5,0
1.038,ENB,MAC,Rxed,103,8,0,6,4,0
1.038,ENB,MAC,Rxed,103,8,0,6,3,0
1.038,ENB,MAC,Rxed,103,8,0,6,2,0
1.038,ENB,MAC,Rxed,103,8,0,6,1,0
1.038,ENB,MAC,Rxed,103,8,0,8,7,0
1.038,ENB,MAC,Rxed,103,8,0,8,6,0
1.038,ENB,MAC,Rxed,103,8,0,8,4,0
1.038,ENB,MAC,Rxed,103,8,0,8,3,0
1.038,ENB,MAC,Rxed,103,8,0,8,2,0
1.038,ENB,MAC,Rxed,103,8,0,8,1,0
1.038,ENB,MAC,Rxed,103,8,0,8,5,0
1.038,ENB,MAC,Rxed,103,8,0,8,4,0
1.038,ENB,MAC,Rxed,103,8,0,8,5,0
1.039,ENB,MAC,Rxed,103,9,0,2,4,0
1.039,ENB,MAC,Rxed,103,9,0,2,4,0
1.039,ENB,MAC,Rxed,103,9,0,2,3,0
1.039,ENB,MAC,Rxed,103,9,0,2,2,0
1.039,ENB,MAC,Rxed,103,9,0,2,1,0
1.039,ENB,MAC,Rxed,103,9,0,2,5,0
1.039,ENB,MAC,Rxed,103,9,0,4,2,0
1.039,ENB,MAC,Rxed,103,9,0,4,3,0
1.039,ENB,MAC,Rxed,103,9,0,4,2,0
1.039,ENB,MAC,Rxed,103,9,0,4,1,0
1.039,ENB,MAC,Rxed,103,9,0,6,4,0
1.039,ENB,MAC,Rxed,103,9,0,6,3,0
1.039,ENB,MAC,Rxed,103,9,0,6,2,0
1.039,ENB,MAC,Rxed,103,9,0,6,1,0
1.039,ENB,MAC,Rxed,103,9,0,6,5,0
1.039,ENB,MAC,Rxed,103,9,0,6,4,0
1.039,ENB,MAC,Rxed,103,9,0,6,3,0
1.039,ENB,MAC,Rxed,103,9,0,6,2,0
1.039,ENB,MAC,Rxed,103,9,0,6,1,0
1.039,ENB,MAC,Rxed,103,9,0,6,5,0
1.039,ENB,MAC,Rxed,103,9,0,8,5,0
1.039,ENB,MAC,Rxed,103,9,0,8,4,0
1.039,ENB,MAC,Rxed,103,9,0,8,7,0
1.039,ENB,MAC,Rxed,103,9,0,8,6,0
1.039,ENB,MAC,Rxed,103,9,0,8,3,0
1.039,ENB,MAC,Rxed,103,9,0,8,2,0
1.039,ENB,MAC,Rxed,103,9,0,8,1,0
1.039,ENB,MAC,Rxed,103,9,0,8,5,0
1.039,ENB,MAC,Rxed,103,9,0,8,4,0
1.04,ENB,MAC,Rxed,104,0,0,2,5,0
1.04,ENB,MAC,Rxed,104,0,0,2,4,0
1.04,ENB,MAC,Rxed,104,0,0,2,3,0
1.04,ENB,MAC,Rxed,104,0,0,2,2,0
1.04,ENB,MAC,Rxed,104,0,0,2,1,0
1.04,ENB,MAC,Rxed,104,0,0,2,5,0
1.04,ENB,MAC,Rxed,104,0,0,2,4,0
1.04,ENB,MAC,Rxed,104,0,0,2,3,0
1.04,ENB,MAC,Rxed,104,0,0,2,2,0
1.04,ENB,MAC,Rxed,104,0,0,2,1,0
1.04,ENB,MAC,Rxed,104,0,0,4,3,0
1.04,ENB,MAC,Rxed,104,0,0,4,2,0
1.04,ENB,MAC,Rxed,104,0,0,4,1,0
1.04,ENB,MAC,Rxed,104,0,0,4,3,0
1.04,ENB,MAC,Rxed,104,0,0,4,2,0
1.04,ENB,MAC,Rxed,104,0,0,4,1,0
1.04,ENB,MAC,Rxed,104,0,0,6,5,0
1.04,ENB,MAC,Rxed,104,0,0,6,4,0
1.04,ENB,MAC,Rxed,104,0,0,6,3,0
1.04,ENB,MAC,Rxed,104,0,0,6,2,0
1.04,ENB,MAC,Rxed,104,0,0,6,1,0
1.04,ENB,MAC,Rxed,104,0,0,6,5,0
1.04,ENB,MAC,Rxed,104,0,0,6,4,0
1.04,ENB,MAC,Rxed,104,0,0,6,3,0
1.04,ENB,MAC,Rxed,104,0,0,6,2,0
1.04,ENB,MAC,Rxed,104,0,0,6,1,0
1.04,ENB,MAC,Rxed,104,0,0,8,7,0
1.04,ENB,MAC,Rxed,104,0,0,8,6,0
1.04,ENB,MAC,Rxed,104,0,0,8,3,0
1.04,ENB,MAC,Rxed,104,0,0,8,2,0
1.04,ENB,MAC,Rxed,104,0,0,8,1,0
1.04,ENB,MAC,Rxed,104,0,0,8,5,0
1.04,ENB,MAC,Rxed,104,0,0,8,4,0
1.04,ENB,MAC,Rxed,104,0,0,8,5,0
1.041,ENB,MAC,Rxed,104,1,0,2,5,0
1.041,ENB,MAC,Rxed,104,1,0,2,4,0
1.041,ENB,MAC,Rxed,104,1,0,2,3,0
1.041,ENB,MAC,Rxed,104,1,0,2,2,0
1.041,ENB,MAC,Rxed,104,1,0,2,1,0
1.041,ENB,MAC,Rxed,104,1,0,2,5,0
1.041,ENB,MAC,Rxed,104,1,0,4,3,0
1.041,ENB,MAC,Rxed,104,1,0,4,2,0
1.041,ENB,MAC,Rxed,104,1,0,4,1,0
1.041,ENB,MAC,Rxed,104,1,0,4,3,0
1.041,ENB,MAC,Rxed,104,1,0,4,2,0
1.041,ENB,MAC,Rxed,104,1,0,4,1,0
1.041,ENB,MAC,Rxed,104,1,0,6,5,0
1.041,ENB,MAC,Rxed,104,1,0,6,4,0
1.041,ENB,MAC,Rxed,104,1,0,6,3,0
1.041,ENB,MAC,Rxed,104,1,0,6,2,0
1.041,ENB,MAC,Rxed,104,1,0,6,1,0
1.041,ENB,MAC,Rxed,104,1,0,6,5,0
1.041,ENB,MAC,Rxed,104,1,0,6,4,0
1.041,ENB,MAC,Rxed,104,1,0,6,3,0
1.041,ENB,MAC,Rxed,104,1,0,6,2,0
1.041,ENB,MAC,Rxed,104,1,0,6,1,0
1.041,ENB,MAC,Rxed,104,1,0,8,5,0
1.041,ENB,MAC,Rxed,104,1,0,8,4,0
1.042,ENB,MAC,Rxed,104,2,0,2,5,0
1.042,ENB,MAC,Rxed,104,2,0,2,5,0
1.042,ENB,MAC,Rxed,104,2,0,2,3,0
1.042,ENB,MAC,Rxed,104,2,0,2,2,0
1.042,ENB,MAC,Rxed,104,2,0,2,1,0
1.042,ENB,MAC,Rxed,104,2,0,2,4,0
1.042,ENB,MAC,Rxed,104,2,0,4,3,0
1.042,ENB,MAC,Rxed,104,2,0,4,2,0
1.042,ENB,MAC,Rxed,104,2,0,4,1,0
1.042,ENB,MAC,Rxed,104,2,0,4,3,0
1.042,ENB,MAC,Rxed,104,2,0,4,2,0
1.042,ENB,MAC,Rxed,104,2,0,4,1,0
1.042,ENB,MAC,Rxed,104,2,0,6,5,0
1.042,ENB,MAC,Rxed,104,2,0,6,4,0
1.042,ENB,MAC,Rxed,104,2,0,6,2,0
1.042,ENB,MAC,Rxed,104,2,0,6,1,0
1.042,ENB,MAC,Rxed,104,2,0,6,3,0
1.042,ENB,MAC,Rxed,104,2,0,6,5,0
1.042,ENB,MAC,Rxed,104,2,0,6,4,0
1.042,ENB,MAC,Rxed,104,2,0,6,2,0
1.042,ENB,MAC,Rxed,104,2,0,6,1,0
1.042,ENB,MAC,Rxed,104,2,0,6,3,0
1.042,ENB,MAC,Rxed,104,2,0,8,4,0
1.042,ENB,MAC,Rxed,104,2,0,8,4,0
1.043,ENB,MAC,Rxed,104,3,0,2,3,0
1.043,ENB,MAC,Rxed,104,3,0,2,2,0
1.043,ENB,MAC,Rxed,104,3,0,2,1,0
1.043,ENB,MAC,Rxed,104,3,0,2,5,0
1.043,ENB,MAC,Rxed,104,3,0,2,4,0
1.043,ENB,MAC,Rxed,104,3,0,2,3,0
1.043,ENB,MAC,Rxed,104,3,0,2,2,0
1.043,ENB,MAC,Rxed,104,3,0,2,1,0
1.043,ENB,MAC,Rxed,104,3,0,2,5,0
1.043,ENB,MAC,Rxed,104,3,0,2,4,0
1.043,ENB,MAC,Rxed,104,3,0,4,3,0
1.043,ENB,MAC,Rxed,104,3,0,4,1,0
1.043,ENB,MAC,Rxed,104,3,0,4,2,0
1.043,ENB,MAC,Rxed,104,3,0,4,3,0
1.043,ENB,MAC,Rxed,104,3,0,4,1,0
1.043,ENB,MAC,Rxed,104,3,0,4,2,0
1.043,ENB,MAC,Rxed,104,3,0,6,5,0
1.043,ENB,MAC,Rxed,104,3,0,6,4,0
1.043,ENB,MAC,Rxed,104,3,0,6,1,0
1.043,ENB,MAC,Rxed,104,3,0,6,2,0
1.043,ENB,MAC,Rxed,104,3,0,6,3,0
1.043,ENB,MAC,Rxed,104,3,0,6,5,0
