Time,direction,frame,subF,slot,1stSym,nSymbol,cellId,bwpId,rnti,tbSize,mcs,rank,rv,SINR(dB),CQI,corrupt,TBler
1.0275,DL,102,7,0,4,3,1,0,4,4,19712,24,1,0,20.4495,0,0
1.0275,DL,102,7,0,4,3,5,0,4,4,24179,28,1,0,68.1051,0,0
1.0275,DL,102,7,0,5,2,7,0,4,4,7885,18,1,0,12.7053,0,9.04165e-06
1.02764,DL,102,7,0,5,4,3,0,2,2,22778,22,1,0,16.2535,1,0.997145
1.02764,DL,102,7,0,7,2,1,0,3,3,16118,28,1,0,31.312,0,2.5524e-12
1.02764,DL,102,7,0,7,2,5,0,3,3,1110,4,1,0,-1.92566,1,0.649419
1.02764,DL,102,7,0,7,2,7,0,3,3,16118,28,1,0,52.8744,0,0
1.02779,DL,102,7,0,9,2,1,0,2,2,16118,28,1,0,38.7226,0,0
1.02779,DL,102,7,0,9,2,5,0,2,2,7885,18,1,0,14.7803,0,0
1.02779,DL,102,7,0,9,2,7,0,2,2,16118,28,1,0,59.4633,0,0
1.02793,DL,102,7,0,9,4,3,0,1,1,8644,12,1,0,10.6272,0,6.12843e-14
1.02793,DL,102,7,0,11,2,1,0,1,1,16118,28,1,0,28.9848,0,0.00149887
1.02793,DL,102,7,0,11,2,5,0,1,1,13140,24,1,0,17.4495,1,1
1.02793,DL,102,7,0,11,2,7,0,1,1,16118,28,1,0,53.0354,0,0
1.02829,DL,102,8,0,1,3,1,0,5,5,22338,26,1,0,23.8735,0,0.0021
1.02829,DL,102,8,0,1,3,5,0,5,5,10514,16,1,0,12.9657,0,0
1.02836,DL,102,8,0,1,4,3,0,3,3,32237,28,1,0,41.2902,0,0
1.0285,DL,102,8,0,4,3,1,0,4,4,19712,24,1,0,21.344,0,1.55855e-11
1.0285,DL,102,8,0,4,3,5,0,4,4,24179,28,1,0,68.2953,0,0
1.02864,DL,102,8,0,5,4,3,0,2,2,19272,20,1,0,16.3146,0,0
1.02864,DL,102,8,0,7,2,1,0,3,3,16118,28,1,0,30.3572,0,2.20801e-12
1.02864,DL,102,8,0,7,2,5,0,3,3,641,2,1,0,-1.73254,0,0
1.02879,DL,102,8,0,9,2,1,0,2,2,16118,28,1,0,38.0217,0,0
1.02879,DL,102,8,0,9,2,5,0,2,2,9637,20,1,0,13.6847,1,1
1.02893,DL,102,8,0,1,12,7,0,4,4,7885,18,1,1,16.439,0,0
1.02893,DL,102,8,0,9,4,3,0,1,1,8644,12,1,0,10.9273,0,9.85878e-14
1.02893,DL,102,8,0,11,2,1,0,1,1,16118,28,1,0,28.9748,0,0.000482648
1.02893,DL,102,8,0,11,2,5,0,1,1,9637,20,1,0,23.1082,0,0
1.02914,DL,102,9,0,1,1,7,0,7,7,1752,10,1,0,5.94093,0,1.44429e-07
1.02921,DL,102,9,0,2,1,7,0,6,6,8060,28,1,0,64.6577,0,0
1.02929,DL,102,9,0,1,3,1,0,5,5,22338,26,1,0,24.5305,0,3.832e-05
1.02929,DL,102,9,0,1,3,5,0,5,5,10514,16,1,0,12.6439,0,0
